Shannon	Simpson	Richness	Chao1	Ace	pielou	Goods_coverage	Region	Site	Season	Site2	Month	Category
2.82014916245535	0.763043289998153	205	213.636363636364	213.402334249762	0.367231782088604	0.999897104663915	HK	Sta2	May	Sta	5	01prok_corrected
2.84088747992309	0.722200507954254	255	274.344827586207	274.009114051607	0.355361756564935	0.999692942271432	HK	Sta2	Nov	Sta	11	01prok_corrected
4.37634659035735	0.971194077541484	254	261	259.19142803732	0.547818165561573	0.999514458557479	HK	Sta3	Aug	Sta	8	01prok_corrected
3.35553379144224	0.914047027272723	185	193	192.799369406623	0.445540278238967	0.999621783052858	HK	Sta3	Feb	Sta	2	01prok_corrected
2.3152492072359	0.63559585788891	196	213.647058823529	207.311414600904	0.30404956388787	0.999895128634092	HK	Sta3	May	Sta	5	01prok_corrected
2.6145112846384	0.671463145248729	223	236.142857142857	233.893495858738	0.335155087000297	0.999692622467201	HK	Sta3	Nov	Sta	11	01prok_corrected
4.44060648035874	0.976661355053054	248	255.583333333333	253.415836330811	0.558272175726922	0.999909199904082	HK	SW1	Aug	SW	8	01prok_corrected
3.60505354054836	0.945509414750039	174	177.055555555556	178.083405029586	0.48435857971501	0.999717118381644	HK	SW1	Feb	SW	2	01prok_corrected
2.97811793400959	0.811503432078068	183	185.117647058824	186.373484848485	0.396252910319732	0.99979694117691	HK	SW1	May	SW	5	01prok_corrected
2.92294073895023	0.76107329313473	220	230	228.042453226369	0.375633674134087	0.999800228428138	HK	SW1	Nov	SW	11	01prok_corrected
4.54630900334499	0.979451711734827	292	300.884615384615	301.699795135517	0.555116775781911	0.999634389399216	HK	SW2	Aug	SW	8	01prok_corrected
3.61704261932448	0.948440438768135	214	227	228.624407478605	0.467229612382029	0.999531330687637	HK	SW2	Feb	SW	2	01prok_corrected
3.29268042990997	0.850866851490194	207	211.55	212.890795578618	0.427982844203094	0.999697999444315	HK	SW2	May	SW	5	01prok_corrected
2.24306945807796	0.784800004201229	66	71.25	69.5688895404361	0.371099139762256	1	HK	SW2	Nov	SW	11	01prok_corrected
4.54526794114986	0.978145382869709	293	301.260869565217	301.412100066627	0.554655619671868	0.999562855492676	HK	SW3	Aug	SW	8	01prok_corrected
3.9193754703533	0.966343860200277	174	177	177.310005522071	0.526589443079786	0.999900044269733	HK	SW3	Feb	SW	2	01prok_corrected
1.87329286354357	0.531651354837321	180	191.04	192.045292288994	0.250043993049104	0.999892992042497	HK	SW3	May	SW	5	01prok_corrected
2.72172613107621	0.694850124582596	224	232.052631578947	230.537290606428	0.348610529205825	0.999685980477512	HK	SW3	Nov	SW	11	01prok_corrected
4.37520981252391	0.977026825517474	241	243.25	244.440039413539	0.552921900789332	0.999809416305034	LT	CC1	Aug	CC	8	01prok_corrected
3.2770870978219	0.931697573873095	143	154.4	153.947324286367	0.457701953523712	0.999626697581229	LT	CC1	Feb	CC	2	01prok_corrected
3.21798778869818	0.906421332289049	207	209.84375	212.307507099427	0.418274289210486	0.99971265965804	LT	CC1	May	CC	5	01prok_corrected
3.58730236461732	0.892621412356603	249	261.5	261.626884384033	0.450666016821595	0.999392052705618	LT	CC1	Nov	CC	11	01prok_corrected
4.07997121785505	0.948069121619309	263	265.4	265.616740689071	0.507527345814717	0.99980457730435	LT	CC2	Aug	CC	8	01prok_corrected
3.47283826694095	0.941649116147785	164	173.5625	172.611153559939	0.472010019740421	0.999718749292543	LT	CC2	Feb	CC	2	01prok_corrected
2.79627895501168	0.844035475559027	177	193.666666666667	190.444952321088	0.374454560602843	0.999512077209441	LT	CC2	May	CC	5	01prok_corrected
3.28024505483897	0.828000474832352	229	233.038461538462	235.388795927401	0.418441099824411	0.999587354532807	LT	CC2	Nov	CC	11	01prok_corrected
4.10456451568155	0.956622637823219	250	253.666666666667	253.498396823797	0.515274374625583	0.999804855918464	LT	CC3	Aug	CC	8	01prok_corrected
3.24492912874261	0.929046102731218	131	132.5	132.974855888459	0.4613584492264	0.999914215979659	LT	CC3	Feb	CC	2	01prok_corrected
3.15936130836153	0.907882489724292	184	191.285714285714	191.940249951685	0.419928928187799	0.999625233463637	LT	CC3	May	CC	5	01prok_corrected
3.80888979718203	0.919031093043137	234	239.25	240.023103574479	0.483953404053128	0.999684031907999	LT	CC3	Nov	CC	11	01prok_corrected
3.83321311056916	0.937210320201882	191	192.875	192.644314080109	0.505872532432986	0.99990154987923	LT	CMW1	Aug	CMW	8	01prok_corrected
3.32279449445851	0.920078060888598	164	167.95652173913	170.361551127008	0.451616854678419	0.999905666560426	LT	CMW1	Feb	CMW	2	01prok_corrected
3.15217633616228	0.90189606255343	178	183.526315789474	184.415646168306	0.421654459093627	0.999903739597094	LT	CMW1	May	CMW	5	01prok_corrected
3.95624740711766	0.952465682602333	249	265.714285714286	261.944993900096	0.497015885282555	0.999698329354591	LT	CMW1	Nov	CMW	11	01prok_corrected
4.22934474794557	0.959028051009211	282	288.576923076923	289.627762322155	0.519604160578107	0.99980520374372	LT	CMW2	Aug	CMW	8	01prok_corrected
3.504416136579	0.936536392007663	153	153.375	154.324304196149	0.482875686478234	0.999904730766317	LT	CMW2	Feb	CMW	2	01prok_corrected
3.20644715222394	0.904040204817063	149	151.769230769231	152.949344825555	0.444157404434531	1	LT	CMW2	May	CMW	5	01prok_corrected
3.38324779108982	0.867395435289696	190	191.166666666667	192.439843368497	0.446936898950412	1	LT	CMW2	Nov	CMW	11	01prok_corrected
3.98167508457173	0.943476758465071	231	238	236.759318476875	0.507106768640893	0.999807053577798	LT	CMW3	Aug	CMW	8	01prok_corrected
3.37392894220014	0.927344666925221	150	153.4375	154.769690444345	0.466733097986815	1	LT	CMW3	Feb	CMW	2	01prok_corrected
3.09515775808538	0.906617109436887	202	210.357142857143	218.791870422656	0.404161959363025	0.999819036581342	LT	CMW3	May	CMW	5	01prok_corrected
3.82741253861162	0.933846342174039	221	224	224.219073012057	0.491456141037119	0.999693043067414	LT	CMW3	Nov	CMW	11	01prok_corrected
4.08489025329355	0.949674803971569	273	274.875	275.841750633563	0.504758783954964	0.999904046338322	LT	PC1	Aug	PC	8	01prok_corrected
3.47262494560156	0.933655714985935	163	168.571428571429	168.220146703579	0.472547748769585	0.999722145846622	LT	PC1	Feb	PC	2	01prok_corrected
2.89052956018976	0.816029611368366	198	206.142857142857	206.754004407638	0.378869373150314	0.999700182846879	LT	PC1	May	PC	5	01prok_corrected
3.17403408143966	0.820684336528893	247	254.434782608696	253.789308517149	0.399331584583422	0.999591645191501	LT	PC1	Nov	PC	11	01prok_corrected
4.12814591915957	0.954050493594191	244	251.5	249.174361040118	0.520524857078188	0.999902753699549	LT	PC2	Aug	PC	8	01prok_corrected
3.4634987767454	0.932815520498904	197	214.647058823529	209.636639812236	0.454405041947409	0.999907248657782	LT	PC2	May	PC	5	01prok_corrected
3.12845782725776	0.811170287636282	250	257.228571428571	260.680344256702	0.392736950369285	0.999797634965489	LT	PC2	Nov	PC	11	01prok_corrected
4.07261001203347	0.959477968757994	185	188.6	188.015587727942	0.540752056363677	0.999899244644351	LT	PC3	Aug	PC	8	01prok_corrected
3.56599079680976	0.95036823763649	134	140	141.235710132095	0.504662579355121	0.999896796699286	LT	PC3	Feb	PC	2	01prok_corrected
2.52972730587997	0.789277493387755	174	181.21875	186.088256198675	0.339882642840285	0.999900586882039	LT	PC3	May	PC	5	01prok_corrected
3.61064428712442	0.94419669687823	193	201.75	204.200611362796	0.475556762376307	0.999501079860615	LT	PC3	Nov	PC	11	01prok_corrected
3.66758493806858	0.93833870196597	154	160.5	159.382489050598	0.504705197755521	0.999577836522755	SK	Sha1	Feb	Sha	2	01prok_corrected
3.78830649137266	0.952921371691692	148	148.555555555556	149.829868707572	0.525463762541749	1	SK	Sha2	Feb	Sha	2	01prok_corrected
3.73636594139562	0.954972316163018	121	126.25	123.374818478286	0.540025985954798	0.999732747311966	SK	Sha3	Feb	Sha	2	01prok_corrected
2.49571393020082	0.675525585369317	252	262.788461538462	270.403654467642	0.312852746065586	0.999781532194904	SK	Blu1	Aug	Blu	8	01prok_corrected
4.1661646720907	0.96746654587583	206	206.714285714286	207.327074107591	0.542010588219842	1	SK	Blu1	Feb	Blu	2	01prok_corrected
0.867498620173365	0.23721686946549	112	123.176470588235	123.166189476363	0.127435491480317	1	SK	Blu1	May	Blu	5	01prok_corrected
4.23727385233187	0.953371814136776	259	269	267.701363331057	0.528548731649243	1	SK	Blu1	Nov	Blu	11	01prok_corrected
2.79805685824539	0.765800968874642	217	223.107142857143	225.00780696952	0.360502272606162	0.999545961129003	SK	Blu2	Aug	Blu	8	01prok_corrected
4.18736165226993	0.95973741995835	239	246.125	248.234352645443	0.529987627185441	0.999715777787844	SK	Blu2	Feb	Blu	2	01prok_corrected
1.22094269636451	0.329607173190288	157	179.44	181.887099875162	0.167375760631562	0.999452297452322	SK	Blu2	May	Blu	5	01prok_corrected
3.54083074692906	0.855613853717375	229	234.352941176471	234.670255179744	0.451682446667028	0.999802605677342	SK	Blu2	Nov	Blu	11	01prok_corrected
2.85703813765287	0.79695931412877	213	225.6875	229.064807024266	0.369378849101442	0.999664091775294	SK	Blu3	Aug	Blu	8	01prok_corrected
4.14118399092238	0.950978441523373	236	243.157894736842	242.96145557656	0.525354752839866	0.999611983258699	SK	Blu3	Feb	Blu	2	01prok_corrected
1.53510750576579	0.429894819829058	155	166	166.978454062559	0.21097873266887	0.999462647897379	SK	Blu3	May	Blu	5	01prok_corrected
3.9740043952688	0.915137711479088	227	229.571428571429	230.038835249658	0.50775950621426	1	SK	Blu3	Nov	Blu	11	01prok_corrected
2.42549127406515	0.706174213518091	241	281.738095238095	287.739606637315	0.306524098973531	0.999771503253381	SK	LKW1	Aug	LKW	8	01prok_corrected
4.03965735204772	0.965330045090901	179	181.8	181.797626167154	0.539785782049866	0.999718800765301	SK	LKW1	Feb	LKW	2	01prok_corrected
1.82479709634752	0.521172037864572	186	204.030303030303	208.436721952593	0.242042533134984	0.99968442187491	SK	LKW1	May	LKW	5	01prok_corrected
3.47288287505959	0.845057255570782	281	299	302.506419880624	0.426936422846014	0.999800669401271	SK	LKW1	Nov	LKW	11	01prok_corrected
2.38538272319511	0.699010851846906	242	281.9	280.587070734071	0.301227922710795	0.998738419478289	SK	LKW2	Aug	LKW	8	01prok_corrected
4.06622918016749	0.967458941542533	159	160.111111111111	160.662269269078	0.556036409310941	1	SK	LKW2	Feb	LKW	2	01prok_corrected
2.43214959598779	0.688423823214063	176	180.333333333333	181.397810589386	0.326050256954041	1	SK	LKW2	May	LKW	5	01prok_corrected
4.03998527378535	0.937980690771612	239	241.142857142857	242.442498188899	0.511334436077889	0.999903552079753	SK	LKW2	Nov	LKW	11	01prok_corrected
2.5921389597248	0.745590124060499	203	213.636363636364	217.594800258496	0.338163778825843	0.999878752400925	SK	LKW3	Aug	LKW	8	01prok_corrected
4.0901995284426	0.967131834626034	173	175.5	174.825741317504	0.55015522003348	1	SK	LKW3	Feb	LKW	2	01prok_corrected
2.3760309953661	0.665208560180311	182	185.5	188.399338842975	0.316475224647756	0.999897089030187	SK	LKW3	May	LKW	5	01prok_corrected
3.82084210717322	0.905222827880668	252	260.884615384615	262.012322523988	0.478965530082198	0.999702114222941	SK	LKW3	Nov	LKW	11	01prok_corrected
2.16170599837462	0.62167460433717	199	213.5	216.036925573554	0.283070873034574	0.999367965932552	SK	Sha1	Aug	Sha	8	01prok_corrected
1.03480032164227	0.317488995235278	110	123.636363636364	128.097772949799	0.15259481362985	0.999678777775117	SK	Sha1	May	Sha	5	01prok_corrected
2.39167579343732	0.620683096719156	261	282.794117647059	282.202962606965	0.297920253981451	0.999264940111967	SK	Sha1	Nov	Sha	11	01prok_corrected
2.37524202805462	0.664533237727551	212	226.130434782609	225.030767565296	0.307358498579276	0.999688741462499	SK	Sha2	Aug	Sha	8	01prok_corrected
1.64635919595392	0.505201397587181	150	170.714285714286	169.026723158845	0.227749410580525	0.99968028965827	SK	Sha2	May	Sha	5	01prok_corrected
3.3440106330832	0.815000250996616	231	234.391304347826	236.423574980428	0.425893723225788	0.999585656313163	SK	Sha2	Nov	Sha	11	01prok_corrected
2.49294969819764	0.672760541771487	213	221.076923076923	222.164342552916	0.322306824768018	0.999683716742093	SK	Sha3	Aug	Sha	8	01prok_corrected
1.28193266160968	0.381181602742532	144	169.5	168.340051859443	0.178793036377898	0.999566432645123	SK	Sha3	May	Sha	5	01prok_corrected
2.80994999453937	0.70459527988513	261	269.625	271.870826982721	0.350022782496456	0.999583294507754	SK	Sha3	Nov	Sha	11	01prok_corrected
4.04269289344595	0.954022962895006	241	241.789473684211	242.650254966192	0.510899713324193	1	HK	Sta1	Aug	Sta	8	01prok_corrected
4.13745696976422	0.96526078530801	213	213.666666666667	214.384959983262	0.534920788615645	0.999795389865721	HK	Sta2	Aug	Sta	8	01prok_corrected
4.45357845553908	0.976833915380777	230	230.545454545455	231.438691312651	0.567660965295979	0.999784447917228	HK	Bea1	Aug	Bea	8	01prok_nocorrect
3.77220320076713	0.936256784639596	229	231.545454545455	231.395119729423	0.481197236700856	0.999568895834456	HK	Bea1	Feb	Bea	2	01prok_nocorrect
2.44898945719603	0.65119194293565	190	191.428571428571	191.13983720139	0.323518648691372	0.999730559896535	HK	Bea1	May	Bea	5	01prok_nocorrect
2.46279813320623	0.658979358681096	185	189.875	191.399922529717	0.327004832528744	0.999299455730991	HK	Bea1	Nov	Bea	11	01prok_nocorrect
4.59500138911752	0.980615386792877	282	288.6	286.036812392682	0.564527599885875	0.999353343751684	HK	Bea2	Aug	Bea	8	01prok_nocorrect
3.3027871463176	0.847375694773093	218	230.75	226.430023328571	0.425168483165781	0.999030015627526	HK	Bea2	Feb	Bea	2	01prok_nocorrect
2.4371790136611	0.651049999385966	195	196.875	196.523135966479	0.320372445147558	0.999676671875842	HK	Bea2	May	Bea	5	01prok_nocorrect
3.40394136874698	0.875681910185225	206	210.2	208.220341567847	0.442846696843248	0.999622783855149	HK	Bea2	Nov	Bea	11	01prok_nocorrect
4.35917189980225	0.970574315188655	265	269.5	268.468438207871	0.541522225296994	0.99946111979307	HK	Bea3	Aug	Bea	8	01prok_nocorrect
3.61625662278389	0.917922248788659	217	217.375	217.600845405719	0.46591931361187	0.999838335937921	HK	Bea3	Feb	Bea	2	01prok_nocorrect
3.24225776187046	0.841549068870206	201	201	201.189279147815	0.423766286353618	0.999946111979307	HK	Bea3	May	Bea	5	01prok_nocorrect
3.66392964916441	0.871879182087697	252	259.8	256.685107293414	0.45929561007017	0.999299455730991	HK	Bea3	Nov	Bea	11	01prok_nocorrect
3.87260301608393	0.945278023201666	198	202.5	201.225606286411	0.507592344797683	0.999515007813763	HK	Sta1	Feb	Sta	2	01prok_nocorrect
3.19698239346683	0.828371091280682	186	186.6	186.711932200127	0.424050278494793	0.999838335937921	HK	Sta1	May	Sta	5	01prok_nocorrect
3.46790479318726	0.912722735760737	165	175.111111111111	173.407701911822	0.47077831953653	0.999245567710298	HK	Sta1	Nov	Sta	11	01prok_nocorrect
3.69384091626061	0.940959849521717	212	218.5	217.243714249982	0.477986405007503	0.999299455730991	HK	Sta2	Feb	Sta	2	01prok_nocorrect
2.70321697346928	0.725614026292412	205	207.333333333333	207.601486357799	0.352005205878893	0.999568895834456	HK	Sta2	May	Sta	5	01prok_nocorrect
2.68080152599048	0.672278365797291	255	259.375	261.180346867779	0.335336878355959	0.999191679689605	HK	Sta2	Nov	Sta	11	01prok_nocorrect
4.54065985445385	0.977847679232691	254	254.090909090909	254.476374824032	0.568386415597598	0.999892223958614	HK	Sta3	Aug	Sta	8	01prok_nocorrect
3.51455523854141	0.910211142220761	185	185.666666666667	186.827639579985	0.46665479062064	0.999730559896535	HK	Sta3	Feb	Sta	2	01prok_nocorrect
2.17349063557433	0.589950671393135	196	202.111111111111	199.550265602183	0.285433152420646	0.999407231772377	HK	Sta3	May	Sta	5	01prok_nocorrect
2.41361394225074	0.612346930049234	223	225.5	226.566189893813	0.309401988644335	0.99946111979307	HK	Sta3	Nov	Sta	11	01prok_nocorrect
4.59083760030855	0.980084724676078	248	250.5	249.814962482855	0.577159202660571	0.999676671875842	HK	SW1	Aug	SW	8	01prok_nocorrect
3.81576971577148	0.95892077879884	174	176	175.224694973304	0.51266944561647	0.999730559896535	HK	SW1	Feb	SW	2	01prok_nocorrect
2.91599391622714	0.779666304246956	183	183.125	183.469339194139	0.387987011052973	0.999892223958614	HK	SW1	May	SW	5	01prok_nocorrect
2.73552880682005	0.705801581636203	220	225.142857142857	222.973849470704	0.351548946139255	0.999515007813763	HK	SW1	Nov	SW	11	01prok_nocorrect
4.70798953071086	0.983673573348047	292	293.909090909091	293.94606400639	0.574858410807605	0.999622783855149	HK	SW2	Aug	SW	8	01prok_nocorrect
3.82230897775624	0.953128088090748	214	224.5	220.167652495567	0.493744788225617	0.999191679689605	HK	SW2	Feb	SW	2	01prok_nocorrect
3.19932649119431	0.821743814316882	207	207.6	208.050070665056	0.415848692389831	0.999784447917228	HK	SW2	May	SW	5	01prok_nocorrect
1.83888029302821	0.712444272600856	66	67.5	67.6887315556867	0.304229052030013	0.999784447917228	HK	SW2	Nov	SW	11	01prok_nocorrect
4.75048021926743	0.983864215615574	293	293.714285714286	294.374346746455	0.579697519238032	0.999730559896535	HK	SW3	Aug	SW	8	01prok_nocorrect
4.04566725226395	0.969822641621788	174	175.5	175.282986013241	0.543557431884362	0.999784447917228	HK	SW3	Feb	SW	2	01prok_nocorrect
1.76356084960643	0.493710453145519	180	187.5	186.354211207205	0.235397147665698	0.999191679689605	HK	SW3	May	SW	5	01prok_nocorrect
2.57537115189401	0.654690950168582	224	228	226.66453777083	0.3298647464608	0.999515007813763	HK	SW3	Nov	SW	11	01prok_nocorrect
4.46397886111993	0.97820656293832	241	244.75	242.660092468683	0.564140185896591	0.999676671875842	LT	CC1	Aug	CC	8	01prok_nocorrect
3.55574795253725	0.952366215961146	143	146	145.697767003367	0.49662176668906	0.999622783855149	LT	CC1	Feb	CC	2	01prok_nocorrect
3.40762156807603	0.914304372544622	207	209.333333333333	208.981256865991	0.442922901786999	0.999622783855149	LT	CC1	May	CC	5	01prok_nocorrect
3.55589292417192	0.875604520749892	249	252.882352941176	253.584364645326	0.44672010817566	0.999353343751684	LT	CC1	Nov	CC	11	01prok_nocorrect
4.22695570532769	0.954257590529327	263	263.090909090909	263.392712574784	0.525811456858556	0.999892223958614	LT	CC2	Aug	CC	8	01prok_nocorrect
3.73733353483216	0.957930124332531	164	168.5	167.73814512018	0.507958833656406	0.999515007813763	LT	CC2	Feb	CC	2	01prok_nocorrect
2.82674036598023	0.821509433224778	177	184.8	182.223211917151	0.378533700932934	0.999299455730991	LT	CC2	May	CC	5	01prok_nocorrect
3.20368273695358	0.80234410944389	229	229.769230769231	230.434312824146	0.408674506181107	0.999730559896535	LT	CC2	Nov	CC	11	01prok_nocorrect
4.22538195590183	0.959969227056593	250	254	252.186501024712	0.530441423581818	0.999568895834456	LT	CC3	Aug	CC	8	01prok_nocorrect
3.55674102025592	0.948880468021336	131	132.2	132.32764434572	0.50569132831602	0.999784447917228	LT	CC3	Feb	CC	2	01prok_nocorrect
3.35249740532524	0.917083300846952	184	189.625	187.653433269693	0.445599760446743	0.99946111979307	LT	CC3	May	CC	5	01prok_nocorrect
3.79596689775875	0.911924390411331	234	235.071428571429	235.992048445917	0.482311434476912	0.999676671875842	LT	CC3	Nov	CC	11	01prok_nocorrect
3.93440673681108	0.940380802310302	191	194	192.275626052143	0.519227144998599	0.999784447917228	LT	CMW1	Aug	CMW	8	01prok_nocorrect
3.62895866699902	0.946928070504035	164	165.5	166.165955504362	0.493229088251262	0.999676671875842	LT	CMW1	Feb	CMW	2	01prok_nocorrect
3.30439600493238	0.907171453628182	178	180.1	180.270420867265	0.442016296520784	0.999622783855149	LT	CMW1	May	CMW	5	01prok_nocorrect
3.97285875721293	0.950862363545546	249	261	256.448281135224	0.499102737803073	0.999137791668912	LT	CMW1	Nov	CMW	11	01prok_nocorrect
4.33690935835911	0.960971595931237	282	289.5	284.880592766502	0.532819214548108	0.99946111979307	LT	CMW2	Aug	CMW	8	01prok_nocorrect
3.76470617389843	0.956290078126421	153	153	153	0.518741213161021	1	LT	CMW2	Feb	CMW	2	01prok_nocorrect
3.53078726807726	0.937369670854949	149	149.142857142857	149.509634009949	0.489085032170883	0.999892223958614	LT	CMW2	May	CMW	5	01prok_nocorrect
3.33212819476476	0.850602355079868	190	190.2	190.429725374734	0.440183851208154	0.999892223958614	LT	CMW2	Nov	CMW	11	01prok_nocorrect
4.09508099720675	0.94651840887472	231	234	232.834353741497	0.521550163614018	0.999676671875842	LT	CMW3	Aug	CMW	8	01prok_nocorrect
3.65947566296031	0.950275864878557	150	150.333333333333	150.888525078648	0.506234257579544	0.999838335937921	LT	CMW3	Feb	CMW	2	01prok_nocorrect
3.40954859967194	0.933749744444258	202	207.526315789474	208.85849572027	0.445214735496806	0.999191679689605	LT	CMW3	May	CMW	5	01prok_nocorrect
3.80720905394875	0.926415897579993	221	221.428571428571	221.621716316859	0.488861927189579	0.999838335937921	LT	CMW3	Nov	CMW	11	01prok_nocorrect
4.21539643644354	0.955795813727538	273	273.857142857143	273.873472403919	0.520885078229891	0.999784447917228	LT	PC1	Aug	PC	8	01prok_nocorrect
3.75620624019005	0.953622160830992	163	163.6	164.227713943844	0.511136915307908	0.999784447917228	LT	PC1	Feb	PC	2	01prok_nocorrect
2.88649561989476	0.784329782908347	198	199.235294117647	200.107354511585	0.378340633900613	0.999622783855149	LT	PC1	May	PC	5	01prok_nocorrect
3.12704019274562	0.791400865778409	247	247.833333333333	248.182892347473	0.393419189329803	0.999730559896535	LT	PC1	Nov	PC	11	01prok_nocorrect
4.23561682774609	0.957402702989084	244	249.25	245.976382502913	0.534076044567086	0.999622783855149	LT	PC2	Aug	PC	8	01prok_nocorrect
3.73609044116018	0.951543605466463	197	207.5	203.593783800844	0.49016859628575	0.999191679689605	LT	PC2	May	PC	5	01prok_nocorrect
3.03889111819858	0.775471971087051	250	257	254.72309470361	0.38149302185472	0.999245567710298	LT	PC2	Nov	PC	11	01prok_nocorrect
4.1428676493824	0.960844897955118	185	186	186.330795818221	0.550080708446599	0.999784447917228	LT	PC3	Aug	PC	8	01prok_nocorrect
3.85130230505279	0.968206204275312	134	134.3	135.045746409862	0.545040148977129	0.999838335937921	LT	PC3	Feb	PC	2	01prok_nocorrect
2.52430119085185	0.753671358442081	174	176.25	178.086459654131	0.339153614730486	0.99946111979307	LT	PC3	May	PC	5	01prok_nocorrect
3.75122098617046	0.949119971626158	193	194.894736842105	196.796950810738	0.494072072816131	0.999515007813763	LT	PC3	Nov	PC	11	01prok_nocorrect
3.12586586230751	0.838230906082856	154	154.25	154.868279635051	0.430157930854618	0.999838335937921	SK	Sha1	Feb	Sha	2	01prok_nocorrect
3.3542208825922	0.885131023755162	148	148.5	148.927653476331	0.465253149230903	0.999838335937921	SK	Sha2	Feb	Sha	2	01prok_nocorrect
3.3278808311642	0.894883881421044	121	121	121.272674104167	0.480986647233553	0.999946111979307	SK	Sha3	Feb	Sha	2	01prok_nocorrect
2.46108834104597	0.662544244215341	252	264.833333333333	261.252236310417	0.308512220286511	0.998814463544754	SK	Blu1	Aug	Blu	8	01prok_nocorrect
4.25735932874318	0.967705800992141	206	206.333333333333	206.464383187714	0.553874850289423	0.999892223958614	SK	Blu1	Feb	Blu	2	01prok_nocorrect
0.791251531601281	0.21289577534383	112	118	117.60737013306	0.116234799075544	0.999353343751684	SK	Blu1	May	Blu	5	01prok_nocorrect
4.19604691536139	0.943758170193621	259	260.071428571429	260.769671834749	0.523406169236493	0.999676671875842	SK	Blu1	Nov	Blu	11	01prok_nocorrect
2.80403410258013	0.771057102719758	217	221.5	219.594736575601	0.361272382105634	0.99946111979307	SK	Blu2	Aug	Blu	8	01prok_nocorrect
4.37853009705451	0.969975875607666	239	243.090909090909	243.286940911169	0.554183509666523	0.99946111979307	SK	Blu2	Feb	Blu	2	01prok_nocorrect
1.1426031716059	0.305001690240442	157	162	163.8018699908	0.156636405227717	0.999191679689605	SK	Blu2	May	Blu	5	01prok_nocorrect
3.39425243904231	0.818803764985284	229	230.875	230.709277018634	0.432984334990263	0.999676671875842	SK	Blu2	Nov	Blu	11	01prok_nocorrect
2.8312913518449	0.796315062978927	213	219.666666666667	219.938609292617	0.366050115758868	0.999137791668912	SK	Blu3	Aug	Blu	8	01prok_nocorrect
4.3408499196632	0.965383566187593	236	238.333333333333	237.99904994809	0.550684572735363	0.999622783855149	SK	Blu3	Feb	Blu	2	01prok_nocorrect
1.41447178487336	0.386625039145914	155	160.076923076923	159.388140479461	0.194399065503615	0.999353343751684	SK	Blu3	May	Blu	5	01prok_nocorrect
3.86987648176863	0.895816649170508	227	229.5	228.322819546386	0.494455057430833	0.999730559896535	SK	Blu3	Nov	Blu	11	01prok_nocorrect
2.42901456298144	0.717607933847592	241	257	258.660106942248	0.306969358444071	0.998221695317131	SK	LKW1	Aug	LKW	8	01prok_nocorrect
4.16019373282279	0.967345744103327	179	179	179.210828529977	0.555892055154726	0.999946111979307	SK	LKW1	Feb	LKW	2	01prok_nocorrect
1.67422153922451	0.463653534798467	186	195	194.889839799417	0.222070071896847	0.998976127606833	SK	LKW1	May	LKW	5	01prok_nocorrect
