Sample	HKBea1Aug	HKBea1Feb	HKBea1May	HKBea1Nov	HKBea2Aug	HKBea2Feb	HKBea2May	HKBea2Nov	HKBea3Aug	HKBea3Feb	HKBea3May	HKBea3Nov	HKSta1Aug	HKSta1Feb	HKSta1May	HKSta1Nov	HKSta2Aug	HKSta2Feb	HKSta2May	HKSta2Nov	HKSta3Aug	HKSta3Feb	HKSta3May	HKSta3Nov	HKSW1Aug	HKSW1Feb	HKSW1May	HKSW1Nov	HKSW2Aug	HKSW2Feb	HKSW2May	HKSW2Nov	HKSW3Aug	HKSW3Feb	HKSW3May	HKSW3Nov	LTCC1Aug	LTCC1Feb	LTCC1May	LTCC1Nov	LTCC2Aug	LTCC2Feb	LTCC2May	LTCC2Nov	LTCC3Aug	LTCC3Feb	LTCC3May	LTCC3Nov	LTCMW1Aug	LTCMW1Feb	LTCMW1May	LTCMW1Nov	LTCMW2Aug	LTCMW2Feb	LTCMW2May	LTCMW2Nov	LTCMW3Aug	LTCMW3Feb	LTCMW3May	LTCMW3Nov	LTPC1Aug	LTPC1Feb	LTPC1May	LTPC1Nov	LTPC2Aug	LTPC2May	LTPC2Nov	LTPC3Aug	LTPC3Feb	LTPC3May	LTPC3Nov	SKBlu1Aug	SKBlu1Feb	SKBlu1May	SKBlu1Nov	SKBlu2Aug	SKBlu2Feb	SKBlu2May	SKBlu2Nov	SKBlu3Aug	SKBlu3Feb	SKBlu3May	SKBlu3Nov	SKLKW1Aug	SKLKW1Feb	SKLKW1May	SKLKW1Nov	SKLKW2Aug	SKLKW2Feb	SKLKW2May	SKLKW2Nov	SKLKW3Aug	SKLKW3Feb	SKLKW3May	SKLKW3Nov	SKSha1Aug	SKSha1Feb	SKSha1May	SKSha1Nov	SKSha2Aug	SKSha2Feb	SKSha2May	SKSha2Nov	SKSha3Aug	SKSha3Feb	SKSha3May	SKSha3Nov
ITS_Zotu309	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	18	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	54	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITS_Zotu31	0	0	0	0	0	1	0	0	0	22	1	0	1	0	0	0	2	0	1	0	0	0	0	32	1798	1	0	0	23	1	0	0	8	0	0	7	10	0	2	5	3	0	1	4396	10	1	0	5	9	0	3	0	0	2	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
ITS_Zotu313	0	0	0	0	0	1	0	0	0	2	0	1	0	7	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	7	1	0	0	0	0	0	0	0	100	0	0	2	3	0	0	8	7	0	0	0	7	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0
ITS_Zotu315	0	0	0	0	6	0	0	0	0	0	0	1	0	1	0	0	27	0	0	0	39	1	0	2	0	0	2	0	0	0	12	0	0	0	0	0	0	0	14	0	0	0	0	0	0	2	35	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	11	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ITS_Zotu319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	83	0	0	0	0	0	0	136	141	0	0	0	202	0	0	0	9	0	0	0	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ITS_Zotu32	0	0	0	0	1	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	17	0	0	0	17	0	0	0	8	0	0	15	3812	0	0	0	10	0	0	0	14	0	0	0	68	0	0	0	5	0	0	0	17	0	0	0
ITS_Zotu321	2	0	0	0	0	0	10	0	0	2	0	0	2	0	2	0	0	0	0	0	0	0	3	0	2	0	0	0	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	6	0	0	1	1	0	0	32	8	0	8	16	0	2	0	5	0	2	4	9	2	15	3	6	9	0	0	80	0	2	1	10	4	8	1	9	5	4	0	8	0	0	5	0	0	1	1	0	1	0	0	0	2	4
ITS_Zotu322	0	4	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	8	0	0	10	1	0	0	0	8	0	0	0	2	0	0	0	0	0	0	0	0	0	0	59	0	0	0	73	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	8	0	0	0	0	0	0	11	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	81	0	0	0	3	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	4	0	0
ITS_Zotu323	0	3	0	0	24	8	5	0	0	0	3	0	0	0	2	0	1	1	1	0	0	1	0	0	0	1	3	0	0	4	5	0	0	0	0	0	0	9	5	0	0	9	13	0	0	36	2	0	1	2	19	0	0	1	5	0	0	0	2	0	11	99	178	15	3	10	0	1	11	0	0	0	0	0	0	0	1	0	0	0	8	32	0	0	3	2	0	0	1	5	0	0	0	0	0	0	1	0	0	0	0	0	0	5	1	0	0
ITS_Zotu325	0	0	5	0	0	28	2	0	0	0	1	0	7	0	1	0	3	0	0	0	0	1	0	0	1	0	0	0	2	2	2	0	3	0	0	0	1	0	0	0	0	1	4	0	0	6	0	0	0	0	0	0	0	1	0	1	0	1	0	0	34	3	6	4	191	17	5	10	17	0	1	2	0	0	42	2	7	0	1	1	8	4	1	2	9	3	1	3	7	22	6	2	2	3	11	4	0	0	0	0	1	0	0	0	0	1	4
ITS_Zotu326	0	0	0	4	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	44	77	0	0	0	14	0	0	6	0	0	0	1	0	0	0	1	3	0	0	0	8	0	0	0	1	0	0	12	15	0	0	7
ITS_Zotu328	0	0	0	0	0	1	0	0	0	1	0	0	0	1	2	0	0	0	5	0	0	1	0	0	0	0	1	0	0	1	88	0	0	7	19	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITS_Zotu329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	20	0	0	0	0	0	0	2	0	3	1	3	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	9	0	0	5	3	0	1	3	63	8	4	8	4	7	0	4	4	0	0	33	4	4	1	20	3	72	0	2	3	46	6	2	4	88	7	2	0	1	0	1	2	0	0	0	0	4	1
ITS_Zotu33	1	0	20	0	0	0	90	0	0	0	1123	0	0	29	0	0	0	0	35	0	25	11	2	4	14	0	4	0	0	0	9	0	0	3	36	0	0	0	741	0	0	0	46	0	0	3	72	0	0	0	16	0	0	0	9	0	4	0	5	2214	0	27	6	0	0	0	0	0	0	46	0	0	0	99	0	0	1	8	0	0	2	20	0	0	0	0	0	0	2	0	0	0	1	0	0	0	129	0	0	0	0	0	0	0	0	0	0
ITS_Zotu330	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	1	2	0	1	0	21	0	0	0	8	0	7	0	0	0	2	0	1	0	2	0	1	16	47	0	1	3	0	0	0	6	3	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ITS_Zotu331	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	5	0	0	0	0	0	0	0	4	0	2	0	26	0	0	0	122	0	0	0	3	0	0	0	0	0	0	9	0	0	0	22	0	0	4	15	0	0	0	3	0	0	0	5	0	0	0	109	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITS_Zotu332	0	22	5	1	0	18	20	1	0	23	7	118	0	4	3	2	0	3	1	2	0	1	5	0	0	0	1	2	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	1	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0
ITS_Zotu333	0	2	0	0	0	0	0	0	0	0	0	1	1	1	0	3	40	0	0	0	67	0	0	4	22	0	0	0	0	0	0	0	1	0	0	0	0	0	30	0	1	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	6	0	0	0	2	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0
ITS_Zotu334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0	0	198	1	0	0	0	4	0	2	0	0	0	0	4	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	4	0	0	0	2	2	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	3	0	0	8	2	0	1	2	7	0	1	7	4	0	0	0	0	0	0	0	0	0	0	0	0
ITS_Zotu336	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	5	0	0	1	3	9	0	2	1	3	0	2	0	6	0	1	1	17	0	5	3	18	0	38	31	3	0	2	9	2	0	0	2	2	0	0	0	3	0	0	0
ITS_Zotu337	0	9	0	0	0	14	0	0	0	4	1	0	0	8	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	194	0	0	0	2	0	0	0	0	1	0	0	1	4	0	0	10	0	0	0	0	27	0	0	0	0	0	0	0	3	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITS_Zotu339	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	53	0	4	0	10	0	29	0	49	0	5	1	0	0	0	23	1	2	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITS_Zotu340	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	127	0	1	0	15	0	4	0	12	0	2	0	22	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	4	1	0	0	0	1	0	0	0	0	0
ITS_Zotu342	1	0	0	0	61	0	0	0	0	0	0	0	23	0	0	1	5	0	1	0	24	0	0	0	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	2	0	1	0	1	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	4	1	7	0	1	2	2	0	0	0	1	0	4	0	2	0	0	0	0	0	1	0	0	0	1	0
ITS_Zotu343	20	0	0	0	14	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	55	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	25	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
ITS_Zotu344	1	0	0	0	0	0	6	0	1	4	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	8	0	0	0	2	0	0	1	52	0	0	37	0	0	0	5	0	0	41	9	1	0	5	2	0	0	4	13	0	0	3	4	0	3	2	3	2	0	1	2	0	0	3	0	0	0	2	0	0	0	0	0	0	3
ITS_Zotu345	0	17	0	0	0	39	0	0	0	76	1	0	0	1	0	1	0	35	1	0	0	0	2	22	0	1	0	0	0	14	1	0	0	12	0	0	0	0	12	0	0	0	0	0	0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITS_Zotu346	0	15	0	0	0	10	0	0	0	8	0	0	0	11	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	176	0	0	0	2	0	0	0	3	1	0	0	0	3	0	0	3	0	0	0	0	27	0	0	1	0	0	0	0	0	0	3	3	18	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITS_Zotu35	0	26	1	0	0	20	0	0	0	1	0	0	3	4	72	135	2	17	1	1	0	32	0	0	2	5	8	3	6	37	84	0	0	2	10	24	1	1	0	2	0	20	4	0	0	0	0	2	0	1	0	0	0	1	0	0	0	6	0	0	89	9	0	205	4	2	3738	8	15	4	249	9	0	0	182	6	39	0	174	4	11	0	2	4	47	6	151	286	476	1	186	12	8	14	152	6	0	0	68	4	0	7	2	0	1	5	1
ITS_Zotu351	0	3	0	0	0	16	0	0	0	4	1	0	3	3	0	0	3	0	3	0	0	2	0	0	0	0	18	0	0	3	13	0	0	3	6	0	1	0	2	0	0	0	6	0	0	1	6	0	0	0	10	0	0	0	0	0	0	0	0	0	1	0	0	5	2	0	11	1	8	15	6	10	2	13	3	1	13	6	3	5	2	4	0	0	11	26	18	0	10	34	7	4	12	67	6	3	0	6	0	1	0	1	0	0	0	0	0
ITS_Zotu352	0	0	0	0	0	0	1	0	0	0	3	0	3	0	0	1	2	0	6	3	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	5	0	1	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	60	0	10	0	0	11	0	0	4	36	2	1	0	3	4	1	0	0	3	11	0	3	3	5	3	2	5	6	2	4	18	10	4	1	5	0	0	1	1	0	1	10	0	0	0	5
ITS_Zotu353	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	5	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	7	2	0	0	177	0	0	3	1	0	4	0	1	0	0	0	0	0	0	0	9	4	0	0	0	0	44	0	0	0	11	0	0	1	1	0	22	0	0	0	2	1	0	0	2	0	0	0	0	1	0	3	2	40	0	0	0	1	3	0	1	0	0	0	1	0	1	0	0	0	0	3
ITS_Zotu355	0	0	0	0	2	0	0	0	0	0	0	94	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	5	0	0	21	0	0	1	0	9	0	3	0	1	0	0	0	5	0	0	4	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITS_Zotu358	0	0	0	0	1	0	17	0	0	0	0	0	0	0	0	8	2	2	0	0	13	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	6	21	4	2	2	14	0	0	14	1	1	0	3	1	0	0	0	7	0	104	0	13	188	0	0	4	1	17	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0
ITS_Zotu36	2	150	255	279	186	31	38	38	5	17	25	0	12	21	36	0	4	111	24	0	1	19	6	0	0	10	34	20	1	24	9	0	0	8	10	0	0	97	17	0	0	38	58	0	0	163	2	0	1	20	17	0	0	37	4	0	0	65	5308	0	43	1218	328	0	9	33	0	0	488	18	0	0	4	2	0	0	41	0	2	0	50	25	0	0	27	3	0	0	40	2	0	0	4	2	0	0	6	0	0	0	17	2	0	0	5	7	0
ITS_Zotu37	0	0	0	1	0	0	0	10	1	0	0	1	0	0	0	4	7	0	0	4	0	0	0	80	1	0	0	0	0	0	0	3	0	0	0	2	9	0	0	1	0	0	0	26	0	0	0	1	0	0	2	8	0	0	0	3	0	0	0	2	0	0	0	335	0	0	236	1	0	8	294	441	0	0	206	17	0	2	218	33	0	2	14	24	1	10	3808	29	0	4	265	17	0	34	458	8	0	3	15	4	0	0	21	5	0	1	464
ITS_Zotu372	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	4	0	0	0	13	0	0	0	10	0	0	0	5	0	0	10	31	0	0	0	17	0	0	0	300	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
ITS_Zotu373	0	21	0	1	0	1	0	0	0	125	1	3	18	5	54	20	0	4	1	0	37	3	1	45	3	6	22	0	7	0	12	1	74	1	202	8	10	0	2	1	5	0	5	0	13	8	9	0	4	0	17	1	12	3	0	0	0	0	0	7	1	0	0	45	45	0	120	0	2	0	10	128	1	0	11	47	2	0	8	39	0	0	3	34	2	1	75	175	49	21	22	22	0	2	7	18	0	1	10	10	1	0	0	0	0	0	17
ITS_Zotu378	0	0	1	0	0	0	3	0	0	0	0	0	0	1	6	0	0	2	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	0	0	0	0	2	0	0	2	0	0	0	2	0	0	4	6	0	0	0	1	1	0	0	0	0	0	0	5	0	0	0	2	37	0	0	49	18	0	3	4	8	0	0
ITS_Zotu38	0	39	0	44	0	4	2	36	0	123	15	4	4	51	52	9	12	5	30	2	52	100	2	38	9	4	52	34	54	8	24	0	2	25	333	59	25	1	11	7	0	1	32	3	0	8	127	16	5	0	27	29	26	1	0	8	4	1	0	4	853	93	0	183	72	0	183	29	11	2	146	92	2	8	129	222	28	4	139	109	6	3	3	23	21	69	94	20	126	17	1480	3	13	141	692	17	10	1	1	7	0	0	0	0	0	31	6
ITS_Zotu380	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	65	0	0	0	2	0	8	0	1	0	0	0	1	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	3	2	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	3	3	0	3	5	1	0	0	21	0	0	0	55	0	0	1	1	0	0	0	0	0	0	0	0	0
ITS_Zotu389	0	0	1	1	0	0	0	0	0	0	0	38	0	1	1	4	1	4	0	2	0	1	0	1	1	4	0	0	0	0	0	0	1	0	0	7	0	7	0	0	0	19	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0	5	0	0	5	1	5	2	0	0	0	0	1	2	0	14	0	0	14	3	4	4	0	1	0	4	4	25	0	0	0	5	0	0	0	2	0	1	8	5	0	0	4	0	3	0	2	7	0	0	0
ITS_Zotu39	0	0	0	159	0	35	0	191	0	0	0	215	2	0	0	337	0	0	0	392	0	0	0	301	53	0	11	5955	3	0	130	3	9	0	3	580	8	0	5	66	0	6	4	9	2	1	8	12	0	0	13	9	50	0	0	57	0	0	0	141	1	1	0	8	3	2	16	0	0	7	7	2	0	0	13	4	0	0	528	2	0	0	1	2	9	0	9	8	0	2	3	5	0	0	2	6	0	0	4	195	0	1	1	209	1	0	13
ITS_Zotu397	0	0	0	1	0	0	4	0	0	0	0	0	1	1	0	0	2	1	0	2	0	4	0	0	1	0	0	0	0	7	0	8	0	0	0	0	2	0	0	0	0	4	3	1	0	1	0	0	0	3	5	4	0	0	0	0	0	2	0	0	22	4	0	4	33	0	2	11	4	0	0	3	2	0	5	3	10	0	0	4	22	1	0	1	51	5	4	0	13	5	3	8	2	6	2	0	0	0	0	1	0	0	1	0	0	2	2
ITS_Zotu4	9	0	0	50	25	1	0	5	11	55	0	66	0	5	0	72	0	4	0	1	78	6	1	0	1675	0	53	2	31	1	5	0	19	0	0	32	15	0	57	346	73	0	4	0	39	1	1	0	7075	0	1	0	5350	1	0	0	8499	0	0	0	305	0	7	0	183	0	1	24	2	38	0	0	10	3	0	2	1	0	0	0	0	24	0	0	0	1	0	11	0	0	2	0	0	0	0	0	0	2	0	1	0	17	0	0	0	0	0
ITS_Zotu40	2	0	444	0	48	62	19	0	2	0	342	0	1	0	360	0	0	0	105	0	0	23	2	0	2	1	1	0	0	2	346	0	0	1	21	0	0	0	197	0	0	0	148	0	1	24	198	0	2	0	51	0	0	0	7	0	2	1	51	0	1	29	1144	0	0	1494	0	0	0	314	0	0	0	18	0	0	3	19	0	0	0	377	0	0	0	32	0	0	0	5	0	0	0	7	0	0	107	9	0	0	1	9	0	0	3	0	0
ITS_Zotu41	1	89	2	393	1	210	0	101	0	23	2	283	11	121	19	79	85	33	2	125	6	140	0	108	2	16	90	22	1	25	41	171	28	5	57	17	93	2	235	23	0	3	19	2	1	24	23	4	0	175	120	14	10	1	0	21	5	3	2	4	205	3	0	452	574	23	97	978	32	14	223	20	3	12	17	62	29	7	41	94	11	4	87	235	60	27	19	75	134	82	108	103	731	405	192	17	0	4	59	9	0	0	104	91	2	3	37
ITS_Zotu415	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	7	16	0	5	3	0	0	4	39	0	0	4	5	0	1	2	1	0	0	2	0	0	0	73	0	0	4	10	1	0	2	0	3	0	0	0	0	0	0	0	0	0	0	21
ITS_Zotu418	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	2	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	3	4	0	0	0	0	0	0	0	0	0	4	0	0	11	2	0	0	2	0	0	0	3	0	2	0	0	0	0	0	4	1	0	0	20	1	47	0	0	3	23	0	0	26	57	12	1	0	1	0	0	0	0	0	1	0	4	0
ITS_Zotu42	1	140	133	7	3	103	6	12	2	120	23	34	5	185	51	34	2	465	46	9	136	491	6	109	25	2840	50	176	225	451	111	0	23	67	155	47	47	11	7	5	8	39	20	0	14	69	30	7	17	32	59	1	23	25	0	11	0	237	0	87	189	63	16	12	66	1	44	16	7	1	6	133	1	1	2	21	307	0	35	35	2	2	0	9	42	50	34	96	71	11	24	26	37	9	11	16	5	0	5	8	3	10	0	6	11	30	13
ITS_Zotu43	1	43	7	4	1	13	0	7	2	0	9	0	33	49	190	23	12	10	12	2	1	7	2	5	0	33	242	1	0	39	15	2	7	0	23	4	8	0	136	1	0	0	19	1	1	49	24	2	1	19	84	14	0	3	0	0	0	1	0	1	5	9	5	186	49	0	146	7	83	13	99	102	16	20	110	95	113	5	39	170	70	14	19	115	109	48	144	222	2513	317	254	66	344	158	364	55	0	7	5	19	0	0	19	6	0	9	22
ITS_Zotu44	0	247	81	2302	94	86	27	32	0	40	70	6	5	146	14	3	1	39	43	7	0	40	2	6	6	5	106	5	4	30	45	2	1	17	74	0	0	127	315	0	0	30	199	0	0	435	16	0	5	30	127	0	0	36	13	0	4	35	249	0	324	1953	1184	1101	95	79	18	19	402	106	19	0	9	6	9	1	30	5	9	0	51	97	0	2	27	10	9	0	28	15	29	0	9	10	10	0	6	2	0	0	6	6	0	49	1	4	0
ITS_Zotu449	2	0	0	0	4	0	0	0	0	0	2	0	0	0	2	2	4	0	15	0	1	0	0	0	4	0	1	0	0	0	1	0	0	0	2	2	12	0	4	0	0	0	1	0	75	15	3	0	0	0	0	0	0	14	0	37	0	7	7	1	15	1	12	0	9	5	0	0	3	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	2	0	0	0	0	0	4	0	0	0	0	0
ITS_Zotu45	0	343	5	4	0	151	0	4	0	262	22	0	1	152	5	6	0	36	126	0	0	547	0	0	6	54	88	0	5	139	15	1	5	869	23	0	18	23	5	0	4	38	16	3	3	32	20	0	0	43	34	0	0	41	0	0	0	160	0	0	12	85	0	68	13	0	162	3	11	0	48	5	0	3	18	9	36	2	38	19	8	0	2	1	7	1	34	12	31	0	102	5	6	6	104	3	12	0	2	2	0	2	2	0	1	2	2
ITS_Zotu46	5	0	0	0	0	0	0	0	1	0	0	1	1	0	7	5	0	0	0	0	7	0	0	298	6	0	2	0	5	0	0	0	9	0	13	88	8	0	0	71	9	0	0	180	132	0	0	4844	2	0	0	0	4	0	0	84	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ITS_Zotu47	1	3	1	5	0	1	18	4	3	0	0	49	40	1	12	3	2	6	0	1	0	0	4	2	3	0	1	0	4	10	0	1	30	1	0	1	3	2	1	1	0	11	7	1	3	28	1	2	1	12	2	4	0	14	1	45	8	2	0	2	455	61	2	219	1541	0	147	52	57	10	191	99	18	31	2628	106	30	11	105	123	111	19	34	19	32	45	162	35	89	135	319	22	13	16	211	326	0	0	5	14	4	1	10	6	1	9	31
ITS_Zotu48	14	3	11	1	7	40	88	5	1	197	52	0	10	22	16	5	26	90	17	3	0	40	26	58	6	21	0	1	4	43	0	1	2	0	0	0	17	1	5	1	6	0	5	28	0	11	2	0	3	7	7	6	0	44	0	1	0	1	0	0	18	71	6	258	8	0	222	18	2	31	237	322	12	51	187	12	9	7	158	40	5	27	8	17	44	95	2781	17	5	47	187	10	5	241	430	7	3	8	27	1	1	28	47	3	5	17	330
ITS_Zotu49	3	289	9	4	1	91	8	6	1	21	1	15	1	8	8	10	27	61	12	0	41	27	1	66	6	162	1570	0	23	233	180	1	24	19	64	215	46	0	18	27	3	2	62	6	39	92	63	8	21	3	115	3	203	3	0	9	6	18	1	4	223	62	0	81	47	0	110	90	2	2	45	60	0	5	29	41	24	3	22	30	13	2	1	47	9	49	25	42	14	26	226	11	4	97	92	12	0	0	8	5	0	0	0	8	1	9	10
