id	PhylumID	SampleID	Abundance
44	others	HKBea1Nov	0.000414980807137644
45	Clupeiformes	HKBea2Aug	0.0846023688663283
46	Acanthuriformes	HKBea2Aug	0.402080591589898
47	Tetraodontiformes	HKBea2Aug	0.0212863737962441
48	Mugiliformes	HKBea2Aug	0.000584905266236344
49	Gobiiformes	HKBea2Aug	0.0298301685780535
50	Syngnathiformes	HKBea2Aug	0.18792170625222
51	Labriformes	HKBea2Aug	0.0373086001963611
52	Blenniiformes	HKBea2Aug	0.00267385264565186
53	Atheriniformes	HKBea2Aug	0.00764554740866078
54	Perciformes	HKBea2Aug	0.0309373106891437
55	others	HKBea2Aug	0.195128574711203
56	Clupeiformes	HKBea2Feb	0.260911012558544
57	Acanthuriformes	HKBea2Feb	0.134600240394579
58	Tetraodontiformes	HKBea2Feb	0.00138848592862768
59	Mugiliformes	HKBea2Feb	0.185849877730344
60	Gobiiformes	HKBea2Feb	0.00016578936461226
61	Syngnathiformes	HKBea2Feb	0.133750569900941
62	Labriformes	HKBea2Feb	0.000186513035188793
63	Blenniiformes	HKBea2Feb	0.00267335350437269
64	Atheriniformes	HKBea2Feb	0.0456956936212542
65	Perciformes	HKBea2Feb	4.1447341153065e-05
66	others	HKBea2Feb	0.234737016620384
67	Clupeiformes	HKBea2May	0.299253112033195
68	Acanthuriformes	HKBea2May	0.0541701244813278
69	Tetraodontiformes	HKBea2May	0.322780082987552
70	Mugiliformes	HKBea2May	0.00844398340248963
71	Gobiiformes	HKBea2May	0.00267634854771784
72	Syngnathiformes	HKBea2May	0.000580912863070539
73	Labriformes	HKBea2May	0.0144605809128631
74	Blenniiformes	HKBea2May	0.268319502074689
75	Atheriniformes	HKBea2May	0.00192946058091286
76	Perciformes	HKBea2May	0.00201244813278008
77	others	HKBea2May	0.0253734439834025
78	Clupeiformes	HKBea2Nov	0.0102321920503739
79	Acanthuriformes	HKBea2Nov	0.00650386296319311
80	Tetraodontiformes	HKBea2Nov	0.974233103419706
81	Mugiliformes	HKBea2Nov	0
82	Gobiiformes	HKBea2Nov	0
83	Syngnathiformes	HKBea2Nov	0.0089272768698606
84	Labriformes	HKBea2Nov	0
85	Blenniiformes	HKBea2Nov	0
86	Atheriniformes	HKBea2Nov	0
87	Perciformes	HKBea2Nov	0
88	others	HKBea2Nov	0.000103564696866121
89	Clupeiformes	HKBea3Aug	0
90	Acanthuriformes	HKBea3Aug	0.486492290512391
91	Tetraodontiformes	HKBea3Aug	2.14748958467551e-05
92	Mugiliformes	HKBea3Aug	0.0703088090022763
93	Gobiiformes	HKBea3Aug	0.0738951166086844
94	Syngnathiformes	HKBea3Aug	0.000472447708628613
95	Labriformes	HKBea3Aug	0.028239488038483
96	Blenniiformes	HKBea3Aug	0.0758278572348924
97	Atheriniformes	HKBea3Aug	0.000665721771249409
98	Perciformes	HKBea3Aug	0.107310054546235
99	others	HKBea3Aug	0.156766739681312
100	Clupeiformes	HKBea3Feb	0.143251202920192
101	Acanthuriformes	HKBea3Feb	0.211071013771362
102	Tetraodontiformes	HKBea3Feb	0.0200141032022565
103	Mugiliformes	HKBea3Feb	0.193815331010453
104	Gobiiformes	HKBea3Feb	0.00369172059067529
105	Syngnathiformes	HKBea3Feb	0.0918159946905591
106	Labriformes	HKBea3Feb	0.00727974116475859
107	Blenniiformes	HKBea3Feb	0.00962336153973785
108	Atheriniformes	HKBea3Feb	0.213870914219346
109	Perciformes	HKBea3Feb	0.00205326032852165
110	others	HKBea3Feb	0.103513356562137
111	Clupeiformes	HKBea3May	0.025887882348482
112	Acanthuriformes	HKBea3May	0.0252435280294129
113	Tetraodontiformes	HKBea3May	0.021453208505477
114	Mugiliformes	HKBea3May	0.0021983853238828
115	Gobiiformes	HKBea3May	0.610582572110829
116	Syngnathiformes	HKBea3May	0.000530644733351021
117	Labriformes	HKBea3May	0.219232081264451
118	Blenniiformes	HKBea3May	0
119	Atheriniformes	HKBea3May	0.00056854792859038
120	Perciformes	HKBea3May	0
121	others	HKBea3May	0.0943031497555245
122	Clupeiformes	HKBea3Nov	0.210928405122235
123	Acanthuriformes	HKBea3Nov	0.15104772991851
124	Tetraodontiformes	HKBea3Nov	0.232295304617773
125	Mugiliformes	HKBea3Nov	0
126	Gobiiformes	HKBea3Nov	0.0013581684128832
127	Syngnathiformes	HKBea3Nov	0.104045401629802
128	Labriformes	HKBea3Nov	0.00157644547923943
129	Blenniiformes	HKBea3Nov	0.00315289095847885
130	Atheriniformes	HKBea3Nov	0.163829064804036
131	Perciformes	HKBea3Nov	0.00174621653084983
132	others	HKBea3Nov	0.130020372526193
133	Clupeiformes	HKSta1Aug	0.00541644277270285
134	Acanthuriformes	HKSta1Aug	0.736249328318109
135	Tetraodontiformes	HKSta1Aug	0.00141859215475551
136	Mugiliformes	HKSta1Aug	0.000967221923696937
137	Gobiiformes	HKSta1Aug	0.0504674905964535
138	Syngnathiformes	HKSta1Aug	0.00406233207952714
139	Labriformes	HKSta1Aug	0.00092423428264374
140	Blenniiformes	HKSta1Aug	0.0714239656098872
141	Atheriniformes	HKSta1Aug	0.080644814615798
142	Perciformes	HKSta1Aug	0.00995163890381515
143	others	HKSta1Aug	0.0384739387426115
144	Clupeiformes	HKSta1Feb	0.252413055109684
145	Acanthuriformes	HKSta1Feb	0.303820224719101
146	Tetraodontiformes	HKSta1Feb	0.126099518459069
147	Mugiliformes	HKSta1Feb	0.00293204922418406
148	Gobiiformes	HKSta1Feb	0.00192616372391653
149	Syngnathiformes	HKSta1Feb	0.139218833600856
150	Labriformes	HKSta1Feb	0.000813269127875869
151	Blenniiformes	HKSta1Feb	0.0388014981273408
152	Atheriniformes	HKSta1Feb	0.0294489031567683
153	Perciformes	HKSta1Feb	0.0420331728196897
154	others	HKSta1Feb	0.0624933119315142
155	Clupeiformes	HKSta1May	0.124079719612601
156	Acanthuriformes	HKSta1May	0.205603600240569
157	Tetraodontiformes	HKSta1May	0.00369149090607437
158	Mugiliformes	HKSta1May	0.00155540347166055
159	Gobiiformes	HKSta1May	0.0296563595263278
160	Syngnathiformes	HKSta1May	0.0616147161907132
161	Labriformes	HKSta1May	0.121860677326365
162	Blenniiformes	HKSta1May	0.0361890541073021
163	Atheriniformes	HKSta1May	0.00136875505506128
164	Perciformes	HKSta1May	0.00881395300607644
165	others	HKSta1May	0.405566270557249
166	Clupeiformes	HKSta1Nov	0.285358724939489
167	Acanthuriformes	HKSta1Nov	0.0783440653970864
168	Tetraodontiformes	HKSta1Nov	0.286979951591542
169	Mugiliformes	HKSta1Nov	0
170	Gobiiformes	HKSta1Nov	0.00301411152212632
171	Syngnathiformes	HKSta1Nov	0.125519477554003
172	Labriformes	HKSta1Nov	0.00175823172124035
173	Blenniiformes	HKSta1Nov	0.0559437365849203
174	Atheriniformes	HKSta1Nov	0.0231081883363018
175	Perciformes	HKSta1Nov	0.00246609124537608
176	others	HKSta1Nov	0.137507421107914
177	Clupeiformes	HKSta2Aug	0.10805942267491
178	Acanthuriformes	HKSta2Aug	0.650180136102833
179	Tetraodontiformes	HKSta2Aug	0.0044255659831873
180	Mugiliformes	HKSta2Aug	0.00696081483787751
181	Gobiiformes	HKSta2Aug	0.00391406840724103
182	Syngnathiformes	HKSta2Aug	0.0830182804785838
183	Labriformes	HKSta2Aug	0.0117422052217231
184	Blenniiformes	HKSta2Aug	0.0193701908108349
185	Atheriniformes	HKSta2Aug	0.0228839567673353
186	Perciformes	HKSta2Aug	0.0199261664368634
187	others	HKSta2Aug	0.0695191922786106
188	Clupeiformes	HKSta2Feb	0.0752915346216782
189	Acanthuriformes	HKSta2Feb	0.327160877400112
190	Tetraodontiformes	HKSta2Feb	0.168375484164958
191	Mugiliformes	HKSta2Feb	0.211230555728163
192	Gobiiformes	HKSta2Feb	0.0196151535864455
193	Syngnathiformes	HKSta2Feb	0.0195323018289525
194	Labriformes	HKSta2Feb	0.0298887715155658
195	Blenniiformes	HKSta2Feb	0.105573851985335
196	Atheriniformes	HKSta2Feb	0.0178545537397212
197	Perciformes	HKSta2Feb	0.000745665817436152
198	others	HKSta2Feb	0.0247312496116324
199	Clupeiformes	HKSta2May	0.104890163559657
200	Acanthuriformes	HKSta2May	0.799655007585677
201	Tetraodontiformes	HKSta2May	0.00309661865868612
202	Mugiliformes	HKSta2May	0.0125527360392377
203	Gobiiformes	HKSta2May	0.000436436186794688
204	Syngnathiformes	HKSta2May	0.0128852588482241
205	Labriformes	HKSta2May	0.0280358293326683
206	Blenniiformes	HKSta2May	0.002327659662905
207	Atheriniformes	HKSta2May	0.0115967329634017
208	Perciformes	HKSta2May	0.0016833967204938
209	others	HKSta2May	0.0228401604422553
210	Clupeiformes	HKSta2Nov	0.44872406144406
211	Acanthuriformes	HKSta2Nov	0.202678330811169
212	Tetraodontiformes	HKSta2Nov	0.340823814755696
213	Mugiliformes	HKSta2Nov	0
214	Gobiiformes	HKSta2Nov	0
215	Syngnathiformes	HKSta2Nov	0.00507887808619582
216	Labriformes	HKSta2Nov	0
217	Blenniiformes	HKSta2Nov	0
218	Atheriniformes	HKSta2Nov	0
219	Perciformes	HKSta2Nov	0
220	others	HKSta2Nov	0.00269491490287932
221	Clupeiformes	HKSta3Aug	0.0232771375580886
222	Acanthuriformes	HKSta3Aug	0.916560735199116
223	Tetraodontiformes	HKSta3Aug	0.00375101590013962
224	Mugiliformes	HKSta3Aug	0.00141705045116386
225	Gobiiformes	HKSta3Aug	0.00383437180903161
226	Syngnathiformes	HKSta3Aug	0.00262571113009773
227	Labriformes	HKSta3Aug	0.0010002709067039
228	Blenniiformes	HKSta3Aug	0.00210473669952279
229	Atheriniformes	HKSta3Aug	0.00243816033509075
230	Perciformes	HKSta3Aug	0.0150874195094505
231	others	HKSta3Aug	0.0279033905015942
232	Clupeiformes	HKSta3Feb	0.000248916177477235
233	Acanthuriformes	HKSta3Feb	0.119106390922857
234	Tetraodontiformes	HKSta3Feb	0.801510091476695
235	Mugiliformes	HKSta3Feb	0.000103715073948848
236	Gobiiformes	HKSta3Feb	0
237	Syngnathiformes	HKSta3Feb	0.0630380219461096
238	Labriformes	HKSta3Feb	0
239	Blenniiformes	HKSta3Feb	0
240	Atheriniformes	HKSta3Feb	0.00118235184301686
241	Perciformes	HKSta3Feb	0
242	others	HKSta3Feb	0.0148105125598954
243	Clupeiformes	HKSta3May	0.026697684723607
244	Acanthuriformes	HKSta3May	0.136235737232746
245	Tetraodontiformes	HKSta3May	0.0959787304752409
246	Mugiliformes	HKSta3May	0.00527306967984934
247	Gobiiformes	HKSta3May	0.0550570510690152
248	Syngnathiformes	HKSta3May	0.00144012407222776
249	Labriformes	HKSta3May	0.255566633433034
250	Blenniiformes	HKSta3May	0.00124072227761161
251	Atheriniformes	HKSta3May	0.0507588346072892
252	Perciformes	HKSta3May	0.0869170266976847
253	others	HKSta3May	0.284834385731694
254	Clupeiformes	HKSta3Nov	0.172723063049889
255	Acanthuriformes	HKSta3Nov	0.256952060637079
256	Tetraodontiformes	HKSta3Nov	0.0763325290633911
257	Mugiliformes	HKSta3Nov	0.000633667227218445
258	Gobiiformes	HKSta3Nov	0.00475250420413833
259	Syngnathiformes	HKSta3Nov	0.0155735906997149
260	Labriformes	HKSta3Nov	2.43718164314786e-05
261	Blenniiformes	HKSta3Nov	0.00173039896663498
262	Atheriniformes	HKSta3Nov	0.00899320026321562
263	Perciformes	HKSta3Nov	0.00290024615534596
264	others	HKSta3Nov	0.459384367916941
265	Clupeiformes	HKSW1Aug	0.0842850136621593
266	Acanthuriformes	HKSW1Aug	0.421028048296317
267	Tetraodontiformes	HKSW1Aug	0.03029029169294
268	Mugiliformes	HKSW1Aug	0.000747331791961512
269	Gobiiformes	HKSW1Aug	0.0725378920572643
270	Syngnathiformes	HKSW1Aug	0.044115929844228
271	Labriformes	HKSW1Aug	0.0303369999299376
272	Blenniiformes	HKSW1Aug	0.0754338027511152
273	Atheriniformes	HKSW1Aug	0.0113033933534179
274	Perciformes	HKSW1Aug	0.0294962516639809
275	others	HKSW1Aug	0.200425044956678
276	Clupeiformes	HKSW1Feb	0.510412777432068
277	Acanthuriformes	HKSW1Feb	0.254034432690313
278	Tetraodontiformes	HKSW1Feb	0.00392034847542004
279	Mugiliformes	HKSW1Feb	0.0273802115743622
280	Gobiiformes	HKSW1Feb	0.155403443269031
281	Syngnathiformes	HKSW1Feb	0.000933416303671437
282	Labriformes	HKSW1Feb	0.00338104127774321
283	Blenniiformes	HKSW1Feb	0.00460485376477909
284	Atheriniformes	HKSW1Feb	0.0215515453225472
285	Perciformes	HKSW1Feb	0.000186683260734288
286	others	HKSW1Feb	0.01819124662933
287	Clupeiformes	HKSW1May	0.98556338028169
288	Acanthuriformes	HKSW1May	0.00265120132560066
289	Tetraodontiformes	HKSW1May	4.14250207125104e-05
290	Mugiliformes	HKSW1May	0
291	Gobiiformes	HKSW1May	0
292	Syngnathiformes	HKSW1May	0.00292046396023198
293	Labriformes	HKSW1May	0
294	Blenniiformes	HKSW1May	0
295	Atheriniformes	HKSW1May	0
296	Perciformes	HKSW1May	0
297	others	HKSW1May	0.00882352941176479
298	Clupeiformes	HKSW1Nov	0.306069585759579
299	Acanthuriformes	HKSW1Nov	0.199183538139545
300	Tetraodontiformes	HKSW1Nov	0.212135027042709
301	Mugiliformes	HKSW1Nov	0.000124334293470377
302	Gobiiformes	HKSW1Nov	0.000186501440205566
303	Syngnathiformes	HKSW1Nov	6.21671467351887e-05
304	Labriformes	HKSW1Nov	0.0938723915701349
305	Blenniiformes	HKSW1Nov	0
306	Atheriniformes	HKSW1Nov	0.00014505667571544
307	Perciformes	HKSW1Nov	4.14447644901258e-05
308	others	HKSW1Nov	0.188179953167416
309	Clupeiformes	HKSW2Aug	0.220582135799156
310	Acanthuriformes	HKSW2Aug	0.214994998414131
311	Tetraodontiformes	HKSW2Aug	0.0466245394881304
312	Mugiliformes	HKSW2Aug	2.43979798472686e-05
313	Gobiiformes	HKSW2Aug	0.202893600409886
314	Syngnathiformes	HKSW2Aug	0.0141996242711104
315	Labriformes	HKSW2Aug	0.0824407739039208
316	Blenniiformes	HKSW2Aug	0.0442823334227926
317	Atheriniformes	HKSW2Aug	0.00195183838778149
318	Perciformes	HKSW2Aug	0.0338887940078561
319	others	HKSW2Aug	0.138116963915388
320	Clupeiformes	HKSW2Feb	0.0819556660451626
321	Acanthuriformes	HKSW2Feb	0.589910917754299
322	Tetraodontiformes	HKSW2Feb	0.0271182929355707
323	Mugiliformes	HKSW2Feb	0.0720323182100684
324	Gobiiformes	HKSW2Feb	0.0631862440439196
325	Syngnathiformes	HKSW2Feb	0.00138802568883364
326	Labriformes	HKSW2Feb	0.00227884814584628
327	Blenniiformes	HKSW2Feb	0.142407292314067
328	Atheriniformes	HKSW2Feb	0.0018437953180029
329	Perciformes	HKSW2Feb	0.00107727366894551
330	others	HKSW2Feb	0.0168013258752849
331	Clupeiformes	HKSW2May	0.17604275286757
332	Acanthuriformes	HKSW2May	0.0177789363920751
333	Tetraodontiformes	HKSW2May	0.00888946819603754
334	Mugiliformes	HKSW2May	0.163946819603754
335	Gobiiformes	HKSW2May	0.0848540145985401
336	Syngnathiformes	HKSW2May	0.114833159541189
337	Labriformes	HKSW2May	0.000651720542231491
338	Blenniiformes	HKSW2May	0.00070385818561001
339	Atheriniformes	HKSW2May	0.118222106360792
340	Perciformes	HKSW2May	5.21376433785193e-05
341	others	HKSW2May	0.314025026068822
342	Clupeiformes	HKSW2Nov	0.432720272843303
343	Acanthuriformes	HKSW2Nov	0.456803297554035
344	Tetraodontiformes	HKSW2Nov	0.00387085974933568
345	Mugiliformes	HKSW2Nov	0.000481242022890381
346	Gobiiformes	HKSW2Nov	0.00332684702780742
347	Syngnathiformes	HKSW2Nov	0.00219697445232565
348	Labriformes	HKSW2Nov	4.18471324252506e-05
349	Blenniiformes	HKSW2Nov	0.029313916263888
350	Atheriniformes	HKSW2Nov	0.0460318456677756
351	Perciformes	HKSW2Nov	0.000690477685016634
352	others	HKSW2Nov	0.0245224196011968
353	Clupeiformes	HKSW3Aug	0.101806383725009
354	Acanthuriformes	HKSW3Aug	0.502586811645037
355	Tetraodontiformes	HKSW3Aug	0.0531173272535952
356	Mugiliformes	HKSW3Aug	2.19221325850579e-05
357	Gobiiformes	HKSW3Aug	0.103165555945282
358	Syngnathiformes	HKSW3Aug	0.0586855489301999
359	Labriformes	HKSW3Aug	0.0511662574535251
360	Blenniiformes	HKSW3Aug	0.00230182392143108
361	Atheriniformes	HKSW3Aug	0.00475710277095756
362	Perciformes	HKSW3Aug	0.0163758330410382
363	others	HKSW3Aug	0.10601543318134
364	Clupeiformes	HKSW3Feb	0.279198100027941
365	Acanthuriformes	HKSW3Feb	0.224294495669181
366	Tetraodontiformes	HKSW3Feb	0.114510570922977
367	Mugiliformes	HKSW3Feb	0.0691301108317035
368	Gobiiformes	HKSW3Feb	0.000279407655769768
369	Syngnathiformes	HKSW3Feb	0
370	Labriformes	HKSW3Feb	0.0248207134208811
371	Blenniiformes	HKSW3Feb	0.00291049641426842
372	Atheriniformes	HKSW3Feb	0.000162987799199031
373	Perciformes	HKSW3Feb	0.0004423954549688
374	others	HKSW3Feb	0.284250721803111
375	Clupeiformes	HKSW3May	0.218577244482537
376	Acanthuriformes	HKSW3May	0.163102635526034
377	Tetraodontiformes	HKSW3May	0.217591600599957
378	Mugiliformes	HKSW3May	0.00291407756588815
379	Gobiiformes	HKSW3May	0.0408827940861367
380	Syngnathiformes	HKSW3May	0.0354831797728734
381	Labriformes	HKSW3May	0.052131990572102
382	Blenniiformes	HKSW3May	8.57081637025927e-05
383	Atheriniformes	HKSW3May	0.000514248982215556
384	Perciformes	HKSW3May	4.28540818512963e-05
385	others	HKSW3May	0.268673666166702
386	Clupeiformes	HKSW3Nov	0.0714614740368509
387	Acanthuriformes	HKSW3Nov	0.610113065326633
388	Tetraodontiformes	HKSW3Nov	0.00946398659966499
389	Mugiliformes	HKSW3Nov	0.00148659966499162
390	Gobiiformes	HKSW3Nov	0.109359296482412
391	Syngnathiformes	HKSW3Nov	0.0341708542713568
392	Labriformes	HKSW3Nov	0.000900335008375209
393	Blenniiformes	HKSW3Nov	0.00217755443886097
394	Atheriniformes	HKSW3Nov	0.00492043551088777
395	Perciformes	HKSW3Nov	0.00138190954773869
396	others	HKSW3Nov	0.154564489112228
397	Clupeiformes	LTCC1Aug	0.344864987007118
398	Acanthuriformes	LTCC1Aug	0.536413964523783
399	Tetraodontiformes	LTCC1Aug	0.0415772229126652
400	Mugiliformes	LTCC1Aug	0.0011750084736188
401	Gobiiformes	LTCC1Aug	0.00964862727375438
402	Syngnathiformes	LTCC1Aug	0.0126765337250028
403	Labriformes	LTCC1Aug	0.0096938199073551
404	Blenniiformes	LTCC1Aug	0.00305050276804881
405	Atheriniformes	LTCC1Aug	0.00653033555530449
406	Perciformes	LTCC1Aug	0.00133318269122133
407	others	LTCC1Aug	0.0330358151621286
408	Clupeiformes	LTCC1Feb	0.564829232845427
409	Acanthuriformes	LTCC1Feb	0.147991279975086
410	Tetraodontiformes	LTCC1Feb	0.0225059690646735
411	Mugiliformes	LTCC1Feb	0.0829232845427177
412	Gobiiformes	LTCC1Feb	0.00317658050451573
413	Syngnathiformes	LTCC1Feb	2.07619640818021e-05
414	Labriformes	LTCC1Feb	0.00514896709228693
415	Blenniiformes	LTCC1Feb	0.085207100591716
416	Atheriniformes	LTCC1Feb	0.00321810443267933
417	Perciformes	LTCC1Feb	0.0261393127789889
418	others	LTCC1Feb	0.0588394062078272
419	Clupeiformes	LTCC1May	0.408948283256958
420	Acanthuriformes	LTCC1May	0.146368992528048
421	Tetraodontiformes	LTCC1May	0.00424388812388542
422	Mugiliformes	LTCC1May	0.0608591616063568
423	Gobiiformes	LTCC1May	0.00349895031490553
424	Syngnathiformes	LTCC1May	0.00273143863292625
425	Labriformes	LTCC1May	0.0864127858416669
426	Blenniiformes	LTCC1May	0.00564346824984763
427	Atheriniformes	LTCC1May	0.000225738729993905
428	Perciformes	LTCC1May	0.00255084764893113
429	others	LTCC1May	0.27851644506648
430	Clupeiformes	LTCC1Nov	0.00176759274663118
431	Acanthuriformes	LTCC1Nov	0.994551655298619
432	Tetraodontiformes	LTCC1Nov	0.000228747296622858
433	Mugiliformes	LTCC1Nov	0
434	Gobiiformes	LTCC1Nov	0
435	Syngnathiformes	LTCC1Nov	0.00343120944934287
436	Labriformes	LTCC1Nov	0
437	Blenniiformes	LTCC1Nov	0
438	Atheriniformes	LTCC1Nov	0
439	Perciformes	LTCC1Nov	0
440	others	LTCC1Nov	2.07952087838414e-05
441	Clupeiformes	LTCC2Aug	0.14285118364793
442	Acanthuriformes	LTCC2Aug	0.721076233183856
443	Tetraodontiformes	LTCC2Aug	0.0709980185629367
444	Mugiliformes	LTCC2Aug	0
445	Gobiiformes	LTCC2Aug	0.0342267181145062
446	Syngnathiformes	LTCC2Aug	0.000375430180415059
447	Labriformes	LTCC2Aug	0.000584002502867869
448	Blenniiformes	LTCC2Aug	0.000104286161226405
449	Atheriniformes	LTCC2Aug	0.000333715715924497
450	Perciformes	LTCC2Aug	0.000271144019188654
451	others	LTCC2Aug	0.0291792679111482
452	Clupeiformes	LTCC2Feb	0.557777194531269
453	Acanthuriformes	LTCC2Feb	0.140106415976713
454	Tetraodontiformes	LTCC2Feb	0.016725919209754
455	Mugiliformes	LTCC2Feb	0.0721767555057145
456	Gobiiformes	LTCC2Feb	0.00842260981603875
457	Syngnathiformes	LTCC2Feb	0.000143160506788194
458	Labriformes	LTCC2Feb	0.000167020591252893
459	Blenniiformes	LTCC2Feb	0.141227839946553
460	Atheriniformes	LTCC2Feb	0.000334041182505786
461	Perciformes	LTCC2Feb	0.000572642027152776
462	others	LTCC2Feb	0.0623464007062585
463	Clupeiformes	LTCC2May	0.224179085220308
464	Acanthuriformes	LTCC2May	0.470614799045223
465	Tetraodontiformes	LTCC2May	0.0109885383738684
466	Mugiliformes	LTCC2May	0.00692428445476636
467	Gobiiformes	LTCC2May	0.00107519944949788
468	Syngnathiformes	LTCC2May	0.00406425391910199
469	Labriformes	LTCC2May	0.00737586822355547
470	Blenniiformes	LTCC2May	0.00292454250263424
471	Atheriniformes	LTCC2May	0.019289078123992
472	Perciformes	LTCC2May	0.171795368040772
473	others	LTCC2May	0.0807689826462809
474	Clupeiformes	LTCC2Nov	0.342985749548839
475	Acanthuriformes	LTCC2Nov	0.585637536559564
476	Tetraodontiformes	LTCC2Nov	0.0659627870314672
477	Mugiliformes	LTCC2Nov	6.22290443693086e-05
478	Gobiiformes	LTCC2Nov	0.000103715073948848
479	Syngnathiformes	LTCC2Nov	0.000560061399323778
480	Labriformes	LTCC2Nov	0.000124458088738617
481	Blenniiformes	LTCC2Nov	0.000207430147897695
482	Atheriniformes	LTCC2Nov	0
483	Perciformes	LTCC2Nov	0.00224024559729511
484	others	LTCC2Nov	0.00211578750855657
485	Clupeiformes	LTCC3Aug	0.128965960179833
486	Acanthuriformes	LTCC3Aug	0.720059944337401
487	Tetraodontiformes	LTCC3Aug	0.0564547206165703
488	Mugiliformes	LTCC3Aug	0.000214086919289231
489	Gobiiformes	LTCC3Aug	0.00774994647827018
490	Syngnathiformes	LTCC3Aug	0.00682937272532648
491	Labriformes	LTCC3Aug	0.00794262470563049
492	Blenniiformes	LTCC3Aug	0.00854206807964033
493	Atheriniformes	LTCC3Aug	0.0335688289445515
494	Perciformes	LTCC3Aug	0.00772853778634125
495	others	LTCC3Aug	0.0219439092271463
496	Clupeiformes	LTCC3Feb	0.623619708884056
497	Acanthuriformes	LTCC3Feb	0.111364396854609
498	Tetraodontiformes	LTCC3Feb	0.00276058223188891
499	Mugiliformes	LTCC3Feb	0.0504015392337293
500	Gobiiformes	LTCC3Feb	0.0041617868495901
501	Syngnathiformes	LTCC3Feb	8.36540070269366e-05
502	Labriformes	LTCC3Feb	0.0203279237075456
503	Blenniiformes	LTCC3Feb	0.0441274887067091
504	Atheriniformes	LTCC3Feb	0.00978751882215158
505	Perciformes	LTCC3Feb	0.00700602308850594
506	others	LTCC3Feb	0.126359377614188
507	Clupeiformes	LTCC3May	0.420525123881701
508	Acanthuriformes	LTCC3May	0.212246911365726
509	Tetraodontiformes	LTCC3May	0.0296194981950268
510	Mugiliformes	LTCC3May	0.000224220273997175
511	Gobiiformes	LTCC3May	0.00327361600035875
512	Syngnathiformes	LTCC3May	0.0181394201663714
513	Labriformes	LTCC3May	0.0877149711876948
514	Blenniiformes	LTCC3May	0.0785892060360098
515	Atheriniformes	LTCC3May	0.000112110136998587
516	Perciformes	LTCC3May	2.24220273997175e-05
517	others	LTCC3May	0.149532500728716
518	Clupeiformes	LTCC3Nov	0.299590791669524
519	Acanthuriformes	LTCC3Nov	0.426171044509979
520	Tetraodontiformes	LTCC3Nov	0.0917403927485541
521	Mugiliformes	LTCC3Nov	0.000571520014630912
522	Gobiiformes	LTCC3Nov	0.00514368013167821
523	Syngnathiformes	LTCC3Nov	0.0233408773975265
524	Labriformes	LTCC3Nov	0
525	Blenniiformes	LTCC3Nov	0.00141736963628466
526	Atheriniformes	LTCC3Nov	0.111423542052443
527	Perciformes	LTCC3Nov	0.0019431680497451
528	others	LTCC3Nov	0.0386576137896349
529	Clupeiformes	LTCMW1Aug	0.589735207584178
530	Acanthuriformes	LTCMW1Aug	0.280679960771494
531	Tetraodontiformes	LTCMW1Aug	0.0227198430859758
532	Mugiliformes	LTCMW1Aug	0.0022883295194508
533	Gobiiformes	LTCMW1Aug	0.0101667211507028
