id	PhylumID	SampleID	Abundance	Region	Site	Season	Site2	Month	Site2avgrela
438	Crenarchaeota	LTCC2Feb	0.000107776	LT	CC2	Feb	CC	2	
482	Crenarchaeota	LTCC3Feb	0	LT	CC3	Feb	CC	2	
387	Cyanobacteria	LTCC1Feb	0	LT	CC1	Feb	CC	2	0.002730326
431	Cyanobacteria	LTCC2Feb	0.002155521	LT	CC2	Feb	CC	2	
475	Cyanobacteria	LTCC3Feb	0.006035458	LT	CC3	Feb	CC	2	
395	Firmicutes	LTCC1Feb	0	LT	CC1	Feb	CC	2	7.18507E-05
439	Firmicutes	LTCC2Feb	0.000107776	LT	CC2	Feb	CC	2	
483	Firmicutes	LTCC3Feb	0.000107776	LT	CC3	Feb	CC	2	
396	others	LTCC1Feb	0.00053888	LT	CC1	Feb	CC	2	0.00073647
440	others	LTCC2Feb	0.000646656	LT	CC2	Feb	CC	2	
484	others	LTCC3Feb	0.001023872	LT	CC3	Feb	CC	2	
390	Planctomycetota	LTCC1Feb	0.00053888	LT	CC1	Feb	CC	2	0.001113686
434	Planctomycetota	LTCC2Feb	0.000916096	LT	CC2	Feb	CC	2	
478	Planctomycetota	LTCC3Feb	0.001886081	LT	CC3	Feb	CC	2	
388	Proteobacteria	LTCC1Feb	0.440696233	LT	CC1	Feb	CC	2	0.402274074
432	Proteobacteria	LTCC2Feb	0.447216684	LT	CC2	Feb	CC	2	
476	Proteobacteria	LTCC3Feb	0.318909306	LT	CC3	Feb	CC	2	
393	SAR324_clade(Marine_group_B)	LTCC1Feb	0	LT	CC1	Feb	CC	2	3.59253E-05
437	SAR324_clade(Marine_group_B)	LTCC2Feb	5.39E-05	LT	CC2	Feb	CC	2	
481	SAR324_clade(Marine_group_B)	LTCC3Feb	5.39E-05	LT	CC3	Feb	CC	2	
389	Thermoplasmatota	LTCC1Feb	0.009107075	LT	CC1	Feb	CC	2	0.012789424
433	Thermoplasmatota	LTCC2Feb	0.023010185	LT	CC2	Feb	CC	2	
477	Thermoplasmatota	LTCC3Feb	0.00625101	LT	CC3	Feb	CC	2	
392	Verrucomicrobiota	LTCC1Feb	0.065420057	LT	CC1	Feb	CC	2	0.053043775
436	Verrucomicrobiota	LTCC2Feb	0.048606995	LT	CC2	Feb	CC	2	
480	Verrucomicrobiota	LTCC3Feb	0.045104273	LT	CC3	Feb	CC	2	
523	Actinobacteriota	LTCMW1Feb	0.001724417	LT	CMW1	Feb	CMW	2	0.001832193
567	Actinobacteriota	LTCMW2Feb	0.002694401	LT	CMW2	Feb	CMW	2	
611	Actinobacteriota	LTCMW3Feb	0.00107776	LT	CMW3	Feb	CMW	2	
518	Bacteroidota	LTCMW1Feb	0.459988145	LT	CMW1	Feb	CMW	2	0.455695066
562	Bacteroidota	LTCMW2Feb	0.472220725	LT	CMW2	Feb	CMW	2	
606	Bacteroidota	LTCMW3Feb	0.434876327	LT	CMW3	Feb	CMW	2	
526	Crenarchaeota	LTCMW1Feb	0.000323328	LT	CMW1	Feb	CMW	2	0.000377216
570	Crenarchaeota	LTCMW2Feb	0.000377216	LT	CMW2	Feb	CMW	2	
614	Crenarchaeota	LTCMW3Feb	0.000431104	LT	CMW3	Feb	CMW	2	
519	Cyanobacteria	LTCMW1Feb	0.001508865	LT	CMW1	Feb	CMW	2	0.002604588
563	Cyanobacteria	LTCMW2Feb	3.50E-03	LT	CMW2	Feb	CMW	2	
607	Cyanobacteria	LTCMW3Feb	0.002802177	LT	CMW3	Feb	CMW	2	
527	Firmicutes	LTCMW1Feb	0	LT	CMW1	Feb	CMW	2	0
571	Firmicutes	LTCMW2Feb	0	LT	CMW2	Feb	CMW	2	
615	Firmicutes	LTCMW3Feb	0	LT	CMW3	Feb	CMW	2	
528	others	LTCMW1Feb	0.002532737	LT	CMW1	Feb	CMW	2	0.002371073
572	others	LTCMW2Feb	0.001832193	LT	CMW2	Feb	CMW	2	
616	others	LTCMW3Feb	0.002748289	LT	CMW3	Feb	CMW	2	
522	Planctomycetota	LTCMW1Feb	0.000215552	LT	CMW1	Feb	CMW	2	0.000826283
566	Planctomycetota	LTCMW2Feb	0.001454977	LT	CMW2	Feb	CMW	2	
610	Planctomycetota	LTCMW3Feb	0.00080832	LT	CMW3	Feb	CMW	2	
520	Proteobacteria	LTCMW1Feb	0.479495608	LT	CMW1	Feb	CMW	2	0.474196619
564	Proteobacteria	LTCMW2Feb	0.448994988	LT	CMW2	Feb	CMW	2	
608	Proteobacteria	LTCMW3Feb	0.494099262	LT	CMW3	Feb	CMW	2	
525	SAR324_clade(Marine_group_B)	LTCMW1Feb	0	LT	CMW1	Feb	CMW	2	0.000107776
569	SAR324_clade(Marine_group_B)	LTCMW2Feb	0.000215552	LT	CMW2	Feb	CMW	2	
613	SAR324_clade(Marine_group_B)	LTCMW3Feb	0.000107776	LT	CMW3	Feb	CMW	2	
521	Thermoplasmatota	LTCMW1Feb	0.023602953	LT	CMW1	Feb	CMW	2	0.027878069
565	Thermoplasmatota	LTCMW2Feb	0.02721345	LT	CMW2	Feb	CMW	2	
609	Thermoplasmatota	LTCMW3Feb	0.032817805	LT	CMW3	Feb	CMW	2	
524	Verrucomicrobiota	LTCMW1Feb	0.030608396	LT	CMW1	Feb	CMW	2	0.034111117
568	Verrucomicrobiota	LTCMW2Feb	0.041493776	LT	CMW2	Feb	CMW	2	
612	Verrucomicrobiota	LTCMW3Feb	0.03023118	LT	CMW3	Feb	CMW	2	
941	Actinobacteriota	SKLKW1Feb	0.024357385	SK	LKW1	Feb	LKW	2	0.043415782
985	Actinobacteriota	SKLKW2Feb	0.044080401	SK	LKW2	Feb	LKW	2	
1029	Actinobacteriota	SKLKW3Feb	0.06180956	SK	LKW3	Feb	LKW	2	
936	Bacteroidota	SKLKW1Feb	0.510157892	SK	LKW1	Feb	LKW	2	0.525336351
980	Bacteroidota	SKLKW2Feb	0.503314113	SK	LKW2	Feb	LKW	2	
1024	Bacteroidota	SKLKW3Feb	0.562537048	SK	LKW3	Feb	LKW	2	
944	Crenarchaeota	SKLKW1Feb	0.001993857	SK	LKW1	Feb	LKW	2	0.002317185
988	Crenarchaeota	SKLKW2Feb	0.002209409	SK	LKW2	Feb	LKW	2	
1032	Crenarchaeota	SKLKW3Feb	0.002748289	SK	LKW3	Feb	LKW	2	
937	Cyanobacteria	SKLKW1Feb	0.02640513	SK	LKW1	Feb	LKW	2	0.021357619
981	Cyanobacteria	SKLKW2Feb	0.033518349	SK	LKW2	Feb	LKW	2	
1025	Cyanobacteria	SKLKW3Feb	0.004149378	SK	LKW3	Feb	LKW	2	
945	Firmicutes	SKLKW1Feb	0.003556609	SK	LKW1	Feb	LKW	2	0.002514774
989	Firmicutes	SKLKW2Feb	0.003987714	SK	LKW2	Feb	LKW	2	
1033	Firmicutes	SKLKW3Feb	0	SK	LKW3	Feb	LKW	2	
946	others	SKLKW1Feb	0.01115482	SK	LKW1	Feb	LKW	2	0.016651398
990	others	SKLKW2Feb	0.014819206	SK	LKW2	Feb	LKW	2	
1034	others	SKLKW3Feb	0.023980169	SK	LKW3	Feb	LKW	2	
940	Planctomycetota	SKLKW1Feb	0.020746888	SK	LKW1	Feb	LKW	2	0.037470137
984	Planctomycetota	SKLKW2Feb	0.044942609	SK	LKW2	Feb	LKW	2	
1028	Planctomycetota	SKLKW3Feb	0.046720914	SK	LKW3	Feb	LKW	2	
938	Proteobacteria	SKLKW1Feb	0.332489088	SK	LKW1	Feb	LKW	2	0.274775018
982	Proteobacteria	SKLKW2Feb	0.26545239	SK	LKW2	Feb	LKW	2	
1026	Proteobacteria	SKLKW3Feb	0.226383575	SK	LKW3	Feb	LKW	2	
943	SAR324_clade(Marine_group_B)	SKLKW1Feb	0.000323328	SK	LKW1	Feb	LKW	2	0.000574806
987	SAR324_clade(Marine_group_B)	SKLKW2Feb	0.000377216	SK	LKW2	Feb	LKW	2	
1031	SAR324_clade(Marine_group_B)	SKLKW3Feb	0.001023872	SK	LKW3	Feb	LKW	2	
939	Thermoplasmatota	SKLKW1Feb	0.057498518	SK	LKW1	Feb	LKW	2	0.067072623
983	Thermoplasmatota	SKLKW2Feb	0.080670367	SK	LKW2	Feb	LKW	2	
1027	Thermoplasmatota	SKLKW3Feb	0.063048984	SK	LKW3	Feb	LKW	2	
942	Verrucomicrobiota	SKLKW1Feb	0.011316484	SK	LKW1	Feb	LKW	2	0.008514307
986	Verrucomicrobiota	SKLKW2Feb	0.006628227	SK	LKW2	Feb	LKW	2	
1030	Verrucomicrobiota	SKLKW3Feb	0.007598211	SK	LKW3	Feb	LKW	2	
655	Actinobacteriota	LTPC1Feb	0.002963841	LT	PC1	Feb	PC	2	0.001939969
732	Actinobacteriota	LTPC3Feb	0.000916096	LT	PC3	Feb	PC	2	
650	Bacteroidota	LTPC1Feb	0.351188231	LT	PC1	Feb	PC	2	0.400064666
727	Bacteroidota	LTPC3Feb	0.4489411	LT	PC3	Feb	PC	2	
658	Crenarchaeota	LTPC1Feb	0.00026944	LT	PC1	Feb	PC	2	0.000484992
735	Crenarchaeota	LTPC3Feb	0.000700544	LT	PC3	Feb	PC	2	
651	Cyanobacteria	LTPC1Feb	0.002424961	LT	PC1	Feb	PC	2	0.00121248
728	Cyanobacteria	LTPC3Feb	0	LT	PC3	Feb	PC	2	
659	Firmicutes	LTPC1Feb	0.000107776	LT	PC1	Feb	PC	2	5.3888E-05
736	Firmicutes	LTPC3Feb	0	LT	PC3	Feb	PC	2	
660	others	LTPC1Feb	0.001185536	LT	PC1	Feb	PC	2	0.000592768
737	others	LTPC3Feb	0	LT	PC3	Feb	PC	2	
654	Planctomycetota	LTPC1Feb	0.000916096	LT	PC1	Feb	PC	2	0.000511936
731	Planctomycetota	LTPC3Feb	0.000107776	LT	PC3	Feb	PC	2	
652	Proteobacteria	LTPC1Feb	0.541897936	LT	PC1	Feb	PC	2	0.502182465
729	Proteobacteria	LTPC3Feb	0.462466994	LT	PC3	Feb	PC	2	
657	SAR324_clade(Marine_group_B)	LTPC1Feb	0	LT	PC1	Feb	PC	2	0
734	SAR324_clade(Marine_group_B)	LTPC3Feb	0	LT	PC3	Feb	PC	2	
653	Thermoplasmatota	LTPC1Feb	0.036104974	LT	PC1	Feb	PC	2	0.045562321
730	Thermoplasmatota	LTPC3Feb	0.055019669	LT	PC3	Feb	PC	2	
656	Verrucomicrobiota	LTPC1Feb	0.062941208	LT	PC1	Feb	PC	2	0.047394514
733	Verrucomicrobiota	LTPC3Feb	0.03184782	LT	PC3	Feb	PC	2	
765	Actinobacteriota	SKSha1Feb	0.002963841	SK	Sha1	Feb	Sha	2	0.00308958
776	Actinobacteriota	SKSha2Feb	0.001832193	SK	Sha2	Feb	Sha	2	
787	Actinobacteriota	SKSha3Feb	0.004472706	SK	Sha3	Feb	Sha	2	
760	Bacteroidota	SKSha1Feb	0.615724524	SK	Sha1	Feb	Sha	2	0.509116057
771	Bacteroidota	SKSha2Feb	0.47917228	SK	Sha2	Feb	Sha	2	
782	Bacteroidota	SKSha3Feb	0.432451366	SK	Sha3	Feb	Sha	2	
768	Crenarchaeota	SKSha1Feb	0.000215552	SK	Sha1	Feb	Sha	2	7.18507E-05
779	Crenarchaeota	SKSha2Feb	0	SK	Sha2	Feb	Sha	2	
790	Crenarchaeota	SKSha3Feb	0.00E+00	SK	Sha3	Feb	Sha	2	
761	Cyanobacteria	SKSha1Feb	0	SK	Sha1	Feb	Sha	2	0
772	Cyanobacteria	SKSha2Feb	0	SK	Sha2	Feb	Sha	2	
783	Cyanobacteria	SKSha3Feb	0	SK	Sha3	Feb	Sha	2	
769	Firmicutes	SKSha1Feb	0.000431104	SK	Sha1	Feb	Sha	2	0.000592768
780	Firmicutes	SKSha2Feb	0	SK	Sha2	Feb	Sha	2	
791	Firmicutes	SKSha3Feb	0.001347201	SK	Sha3	Feb	Sha	2	
770	others	SKSha1Feb	0.001023872	SK	Sha1	Feb	Sha	2	0.000700544
781	others	SKSha2Feb	0.000700544	SK	Sha2	Feb	Sha	2	
792	others	SKSha3Feb	0.000377216	SK	Sha3	Feb	Sha	2	
764	Planctomycetota	SKSha1Feb	0.010777604	SK	Sha1	Feb	Sha	2	0.006646189
775	Planctomycetota	SKSha2Feb	0.004203266	SK	Sha2	Feb	Sha	2	
786	Planctomycetota	SKSha3Feb	0.004957698	SK	Sha3	Feb	Sha	2	
762	Proteobacteria	SKSha1Feb	0.343967236	SK	Sha1	Feb	Sha	2	0.440229204
773	Proteobacteria	SKSha2Feb	0.468987444	SK	Sha2	Feb	Sha	2	
784	Proteobacteria	SKSha3Feb	0.507732931	SK	Sha3	Feb	Sha	2	
767	SAR324_clade(Marine_group_B)	SKSha1Feb	0.000700544	SK	Sha1	Feb	Sha	2	0.00046703
778	SAR324_clade(Marine_group_B)	SKSha2Feb	0.00053888	SK	Sha2	Feb	Sha	2	
789	SAR324_clade(Marine_group_B)	SKSha3Feb	0.000161664	SK	Sha3	Feb	Sha	2	
763	Thermoplasmatota	SKSha1Feb	0.013903109	SK	Sha1	Feb	Sha	2	0.010723716
774	Thermoplasmatota	SKSha2Feb	0.001939969	SK	Sha2	Feb	Sha	2	
785	Thermoplasmatota	SKSha3Feb	0.01632807	SK	Sha3	Feb	Sha	2	
766	Verrucomicrobiota	SKSha1Feb	0.010292612	SK	Sha1	Feb	Sha	2	0.028363062
777	Verrucomicrobiota	SKSha2Feb	0.042625424	SK	Sha2	Feb	Sha	2	
788	Verrucomicrobiota	SKSha3Feb	0.032171148	SK	Sha3	Feb	Sha	2	
138	Actinobacteriota	HKSta1Feb	0.008083203	HK	Sta1	Feb	Sta	2	0.006538413
171	Actinobacteriota	HKSta2Feb	0.006897667	HK	Sta2	Feb	Sta	2	
215	Actinobacteriota	HKSta3Feb	0.00463437	HK	Sta3	Feb	Sta	2	
133	Bacteroidota	HKSta1Feb	0.564315353	HK	Sta1	Feb	Sta	2	0.636848629
166	Bacteroidota	HKSta2Feb	0.596917605	HK	Sta2	Feb	Sta	2	
210	Bacteroidota	HKSta3Feb	0.749312928	HK	Sta3	Feb	Sta	2	
141	Crenarchaeota	HKSta1Feb	0.001239424	HK	Sta1	Feb	Sta	2	0.000664619
174	Crenarchaeota	HKSta2Feb	3.77E-04	HK	Sta2	Feb	Sta	2	
218	Crenarchaeota	HKSta3Feb	0.000377216	HK	Sta3	Feb	Sta	2	
134	Cyanobacteria	HKSta1Feb	0.023010185	HK	Sta1	Feb	Sta	2	0.009286702
167	Cyanobacteria	HKSta2Feb	0.002155521	HK	Sta2	Feb	Sta	2	
211	Cyanobacteria	HKSta3Feb	0.002694401	HK	Sta3	Feb	Sta	2	
142	Firmicutes	HKSta1Feb	0.000107776	HK	Sta1	Feb	Sta	2	8.98134E-05
175	Firmicutes	HKSta2Feb	0.000107776	HK	Sta2	Feb	Sta	2	
219	Firmicutes	HKSta3Feb	5.39E-05	HK	Sta3	Feb	Sta	2	
143	others	HKSta1Feb	0.003502721	HK	Sta1	Feb	Sta	2	0.002963841
176	others	HKSta2Feb	0.003125505	HK	Sta2	Feb	Sta	2	
220	others	HKSta3Feb	0.002263297	HK	Sta3	Feb	Sta	2	
137	Planctomycetota	HKSta1Feb	0.008837635	HK	Sta1	Feb	Sta	2	0.007310808
170	Planctomycetota	HKSta2Feb	0.005604354	HK	Sta2	Feb	Sta	2	
214	Planctomycetota	HKSta3Feb	0.007490435	HK	Sta3	Feb	Sta	2	
135	Proteobacteria	HKSta1Feb	0.269493991	HK	Sta1	Feb	Sta	2	0.233263279
168	Proteobacteria	HKSta2Feb	0.265129062	HK	Sta2	Feb	Sta	2	
212	Proteobacteria	HKSta3Feb	0.165166783	HK	Sta3	Feb	Sta	2	
140	SAR324_clade(Marine_group_B)	HKSta1Feb	0.000161664	HK	Sta1	Feb	Sta	2	0.000161664
173	SAR324_clade(Marine_group_B)	HKSta2Feb	0.000215552	HK	Sta2	Feb	Sta	2	
217	SAR324_clade(Marine_group_B)	HKSta3Feb	0.000107776	HK	Sta3	Feb	Sta	2	
136	Thermoplasmatota	HKSta1Feb	0.111278763	HK	Sta1	Feb	Sta	2	0.089328376
169	Thermoplasmatota	HKSta2Feb	0.104165544	HK	Sta2	Feb	Sta	2	
213	Thermoplasmatota	HKSta3Feb	0.05254082	HK	Sta3	Feb	Sta	2	
139	Verrucomicrobiota	HKSta1Feb	0.009969284	HK	Sta1	Feb	Sta	2	0.013543856
172	Verrucomicrobiota	HKSta2Feb	0.015304198	HK	Sta2	Feb	Sta	2	
216	Verrucomicrobiota	HKSta3Feb	0.015358086	HK	Sta3	Feb	Sta	2	
259	Actinobacteriota	HKSW1Feb	0.004526594	HK	SW1	Feb	SW	2	0.005101399
303	Actinobacteriota	HKSW2Feb	0.005388802	HK	SW2	Feb	SW	2	
347	Actinobacteriota	HKSW3Feb	0.005388802	HK	SW3	Feb	SW	2	
254	Bacteroidota	HKSW1Feb	0.482190009	HK	SW1	Feb	SW	2	0.52553394
298	Bacteroidota	HKSW2Feb	0.599180902	HK	SW2	Feb	SW	2	
342	Bacteroidota	HKSW3Feb	0.49523091	HK	SW3	Feb	SW	2	
262	Crenarchaeota	HKSW1Feb	0.001023872	HK	SW1	Feb	SW	2	0.000682582
306	Crenarchaeota	HKSW2Feb	0.000754432	HK	SW2	Feb	SW	2	
350	Crenarchaeota	HKSW3Feb	0.00026944	HK	SW3	Feb	SW	2	
255	Cyanobacteria	HKSW1Feb	0.000646656	HK	SW1	Feb	SW	2	0.00154479
299	Cyanobacteria	HKSW2Feb	0.000969984	HK	SW2	Feb	SW	2	
343	Cyanobacteria	HKSW3Feb	0.003017729	HK	SW3	Feb	SW	2	
263	Firmicutes	HKSW1Feb	0.000215552	HK	SW1	Feb	SW	2	0.000287403
307	Firmicutes	HKSW2Feb	0.000323328	HK	SW2	Feb	SW	2	
351	Firmicutes	HKSW3Feb	0.000323328	HK	SW3	Feb	SW	2	
264	others	HKSW1Feb	0.001939969	HK	SW1	Feb	SW	2	0.001598678
308	others	HKSW2Feb	0.001185536	HK	SW2	Feb	SW	2	
352	others	HKSW3Feb	0.001670529	HK	SW3	Feb	SW	2	
258	Planctomycetota	HKSW1Feb	0.006412674	HK	SW1	Feb	SW	2	0.006628227
302	Planctomycetota	HKSW2Feb	0.007705987	HK	SW2	Feb	SW	2	
346	Planctomycetota	HKSW3Feb	0.005766018	HK	SW3	Feb	SW	2	
256	Proteobacteria	HKSW1Feb	0.337554562	HK	SW1	Feb	SW	2	0.330782634
300	Proteobacteria	HKSW2Feb	0.255321442	HK	SW2	Feb	SW	2	
344	Proteobacteria	HKSW3Feb	0.399471897	HK	SW3	Feb	SW	2	
261	SAR324_clade(Marine_group_B)	HKSW1Feb	0.000215552	HK	SW1	Feb	SW	2	0.000107776
305	SAR324_clade(Marine_group_B)	HKSW2Feb	0.000107776	HK	SW2	Feb	SW	2	
349	SAR324_clade(Marine_group_B)	HKSW3Feb	0	HK	SW3	Feb	SW	2	
257	Thermoplasmatota	HKSW1Feb	0.149700921	HK	SW1	Feb	SW	2	0.109410645
301	Thermoplasmatota	HKSW2Feb	0.115212588	HK	SW2	Feb	SW	2	
345	Thermoplasmatota	HKSW3Feb	0.063318424	HK	SW3	Feb	SW	2	
260	Verrucomicrobiota	HKSW1Feb	0.015573638	HK	SW1	Feb	SW	2	0.018321927
304	Verrucomicrobiota	HKSW2Feb	0.013849221	HK	SW2	Feb	SW	2	
348	Verrucomicrobiota	HKSW3Feb	0.025542922	HK	SW3	Feb	SW	2	
28	Actinobacteriota	HKBea1May	0.037667726	HK	Bea1	May	Bea	5	0.030356918
72	Actinobacteriota	HKBea2May	0.04655925	HK	Bea2	May	Bea	5	
116	Actinobacteriota	HKBea3May	0.006843779	HK	Bea3	May	Bea	5	
23	Bacteroidota	HKBea1May	0.132726195	HK	Bea1	May	Bea	5	0.145264141
67	Bacteroidota	HKBea2May	0.121571375	HK	Bea2	May	Bea	5	
111	Bacteroidota	HKBea3May	0.181494854	HK	Bea3	May	Bea	5	
31	Crenarchaeota	HKBea1May	0.000377216	HK	Bea1	May	Bea	5	0.000754432
75	Crenarchaeota	HKBea2May	0.00026944	HK	Bea2	May	Bea	5	
119	Crenarchaeota	HKBea3May	0.001616641	HK	Bea3	May	Bea	5	
24	Cyanobacteria	HKBea1May	0.592283235	HK	Bea1	May	Bea	5	0.523629897
68	Cyanobacteria	HKBea2May	0.593037668	HK	Bea2	May	Bea	5	
112	Cyanobacteria	HKBea3May	0.385568788	HK	Bea3	May	Bea	5	
32	Firmicutes	HKBea1May	0	HK	Bea1	May	Bea	5	0
76	Firmicutes	HKBea2May	0	HK	Bea2	May	Bea	5	
120	Firmicutes	HKBea3May	0	HK	Bea3	May	Bea	5	
33	others	HKBea1May	0.007598211	HK	Bea1	May	Bea	5	0.007436547
77	others	HKBea2May	0.006789891	HK	Bea2	May	Bea	5	
121	others	HKBea3May	0.007921539	HK	Bea3	May	Bea	5	
