id	PhylumID	SampleID	Abundance
334	Gyrista	HKSW2May	0.0301155115511551
335	Rhodophyta_X	HKSW2May	0.00338873173031589
336	Haptophyta_X	HKSW2May	0.00173856671381424
337	Picozoa_X	HKSW2May	0.00321192833569071
338	Ciliophora	HKSW2May	0.000117868929750118
339	Radiolaria	HKSW2May	0.00114922206506365
340	Cryptophyta_X:nucl	HKSW2May	0.000854549740688355
341	others	HKSW2May	0.000383074021687912
342	Dinoflagellata	HKSW2Nov	0.130746110325318
343	Chlorophyta_X	HKSW2Nov	0.00383074021687883
344	Cryptophyta_X	HKSW2Nov	0.807225365393682
345	Gyrista	HKSW2Nov	0.0424328147100424
346	Rhodophyta_X	HKSW2Nov	0.0145568128241396
347	Haptophyta_X	HKSW2Nov	0.00120815652993871
348	Picozoa_X	HKSW2Nov	0
349	Ciliophora	HKSW2Nov	0
350	Radiolaria	HKSW2Nov	0
351	Cryptophyta_X:nucl	HKSW2Nov	0
352	others	HKSW2Nov	1.11022302462516e-16
353	Dinoflagellata	HKSW3Aug	0.880775577557756
354	Chlorophyta_X	HKSW3Aug	0.0027993870815653
355	Cryptophyta_X	HKSW3Aug	0.0243104667609618
356	Gyrista	HKSW3Aug	0.0584040546911834
357	Rhodophyta_X	HKSW3Aug	0.00872230080150872
358	Haptophyta_X	HKSW3Aug	0.0073962753418199
359	Picozoa_X	HKSW3Aug	0.0126709099481377
360	Ciliophora	HKSW3Aug	0.000736680810938237
361	Radiolaria	HKSW3Aug	0.0012965582272513
362	Cryptophyta_X:nucl	HKSW3Aug	0.000265205091937765
363	others	HKSW3Aug	0.00262258368694013
364	Dinoflagellata	HKSW3Feb	0.914132484677039
365	Chlorophyta_X	HKSW3Feb	0.0234559170202735
366	Cryptophyta_X	HKSW3Feb	0.00910537482319661
367	Gyrista	HKSW3Feb	0.0322076850542197
368	Rhodophyta_X	HKSW3Feb	0.00209217350306459
369	Haptophyta_X	HKSW3Feb	0.0040959453088166
370	Picozoa_X	HKSW3Feb	0.00895803866100896
371	Ciliophora	HKSW3Feb	0.00185643564356436
372	Radiolaria	HKSW3Feb	0.00347713342762848
373	Cryptophyta_X:nucl	HKSW3Feb	2.94672324375295e-05
374	others	HKSW3Feb	0.0005893446487506
375	Dinoflagellata	HKSW3May	0.812942008486563
376	Chlorophyta_X	HKSW3May	0.117397454031117
377	Cryptophyta_X	HKSW3May	0.0346534653465347
378	Gyrista	HKSW3May	0.0177392739273927
379	Rhodophyta_X	HKSW3May	0.00503889674681754
380	Haptophyta_X	HKSW3May	0.00474422442244224
381	Picozoa_X	HKSW3May	0.00462635549269213
382	Ciliophora	HKSW3May	0.000176803394625177
383	Radiolaria	HKSW3May	0.00114922206506365
384	Cryptophyta_X:nucl	HKSW3May	0.000942951438000943
385	others	HKSW3May	0.0005893446487506
386	Dinoflagellata	HKSW3Nov	0.398691654879774
387	Chlorophyta_X	HKSW3Nov	0.154202027345592
388	Cryptophyta_X	HKSW3Nov	0.315181518151815
389	Gyrista	HKSW3Nov	0.0597595473833098
390	Rhodophyta_X	HKSW3Nov	0.0217468175388967
391	Haptophyta_X	HKSW3Nov	0.0363625648279114
392	Picozoa_X	HKSW3Nov	0.00185643564356436
393	Ciliophora	HKSW3Nov	0.000648279113625648
394	Radiolaria	HKSW3Nov	0
395	Cryptophyta_X:nucl	HKSW3Nov	0.0107260726072607
396	others	HKSW3Nov	0.000825082508250863
397	Dinoflagellata	LTCC1Aug	0.800182696841113
398	Chlorophyta_X	LTCC1Aug	0.00312352663837812
399	Cryptophyta_X	LTCC1Aug	0.00984205563413484
400	Gyrista	LTCC1Aug	0.174151343705799
401	Rhodophyta_X	LTCC1Aug	0.000471475719000471
402	Haptophyta_X	LTCC1Aug	0.00209217350306459
403	Picozoa_X	LTCC1Aug	0.00518623290900519
404	Ciliophora	LTCC1Aug	0.00147336162187647
405	Radiolaria	LTCC1Aug	0
406	Cryptophyta_X:nucl	LTCC1Aug	0.000176803394625177
407	others	LTCC1Aug	0.00330033003300334
408	Dinoflagellata	LTCC1Feb	0.958333333333333
409	Chlorophyta_X	LTCC1Feb	0.00444955209806695
410	Cryptophyta_X	LTCC1Feb	0.00556930693069307
411	Gyrista	LTCC1Feb	0.0137906647807638
412	Rhodophyta_X	LTCC1Feb	0.00542197076850542
413	Haptophyta_X	LTCC1Feb	0.00450848656294201
414	Picozoa_X	LTCC1Feb	0.00371287128712871
415	Ciliophora	LTCC1Feb	0.00353606789250354
416	Radiolaria	LTCC1Feb	0.000206270627062706
417	Cryptophyta_X:nucl	LTCC1Feb	2.94672324375295e-05
418	others	LTCC1Feb	0.00044200848656295
419	Dinoflagellata	LTCC1May	0.785684818481848
420	Chlorophyta_X	LTCC1May	0.0245756718528996
421	Cryptophyta_X	LTCC1May	0.0126709099481377
422	Gyrista	LTCC1May	0.15458510136728
423	Rhodophyta_X	LTCC1May	0.00282885431400283
424	Haptophyta_X	LTCC1May	0.00400754361150401
425	Picozoa_X	LTCC1May	0.00406647807637907
426	Ciliophora	LTCC1May	0.00053041018387553
427	Radiolaria	LTCC1May	0.00886963696369637
428	Cryptophyta_X:nucl	LTCC1May	8.84016973125884e-05
429	others	LTCC1May	0.00209217350306456
430	Dinoflagellata	LTCC1Nov	0.535950023573786
431	Chlorophyta_X	LTCC1Nov	0.0419024045261669
432	Cryptophyta_X	LTCC1Nov	0.373556105610561
433	Gyrista	LTCC1Nov	0.0187116925978312
434	Rhodophyta_X	LTCC1Nov	0.00212164073550212
435	Haptophyta_X	LTCC1Nov	0.00713107024988213
436	Picozoa_X	LTCC1Nov	0.0038012729844413
437	Ciliophora	LTCC1Nov	0.00742574257425743
438	Radiolaria	LTCC1Nov	0.000618811881188119
439	Cryptophyta_X:nucl	LTCC1Nov	0.00866336633663366
440	others	LTCC1Nov	0.000117868929750076
441	Dinoflagellata	LTCC2Aug	0.796676096181047
442	Chlorophyta_X	LTCC2Aug	0.00468528995756718
443	Cryptophyta_X	LTCC2Aug	0.0204502593116455
444	Gyrista	LTCC2Aug	0.161450966525224
445	Rhodophyta_X	LTCC2Aug	0.000324139556812824
446	Haptophyta_X	LTCC2Aug	0.00335926449787836
447	Picozoa_X	LTCC2Aug	0.00836869401225837
448	Ciliophora	LTCC2Aug	0.00209217350306459
449	Radiolaria	LTCC2Aug	0.000471475719000471
450	Cryptophyta_X:nucl	LTCC2Aug	0.000117868929750118
451	others	LTCC2Aug	0.00200377180575206
452	Dinoflagellata	LTCC2Feb	0.955799151343706
453	Chlorophyta_X	LTCC2Feb	0.00450848656294201
454	Cryptophyta_X	LTCC2Feb	0.00604078264969354
455	Gyrista	LTCC2Feb	0.0171793965110797
456	Rhodophyta_X	LTCC2Feb	0.00324139556812824
457	Haptophyta_X	LTCC2Feb	0.00447901933050448
458	Picozoa_X	LTCC2Feb	0.00553983969825554
459	Ciliophora	LTCC2Feb	0.00203323903818953
460	Radiolaria	LTCC2Feb	0.000825082508250825
461	Cryptophyta_X:nucl	LTCC2Feb	5.89344648750589e-05
462	others	LTCC2Feb	0.0002946723243753
463	Dinoflagellata	LTCC2May	0.774870344177275
464	Chlorophyta_X	LTCC2May	0.0558698727015559
465	Cryptophyta_X	LTCC2May	0.0108439415370108
466	Gyrista	LTCC2May	0.138820132013201
467	Rhodophyta_X	LTCC2May	0.00356553512494107
468	Haptophyta_X	LTCC2May	0.0055987741631306
469	Picozoa_X	LTCC2May	0.00698373408769448
470	Ciliophora	LTCC2May	0.000500942951438001
471	Radiolaria	LTCC2May	0.00206270627062706
472	Cryptophyta_X:nucl	LTCC2May	0.000147336162187647
473	others	LTCC2May	0.000736680810938251
474	Dinoflagellata	LTCC2Nov	0.468204856199906
475	Chlorophyta_X	LTCC2Nov	0.0788248467703913
476	Cryptophyta_X	LTCC2Nov	0.407296086751532
477	Gyrista	LTCC2Nov	0.0215110796793965
478	Rhodophyta_X	LTCC2Nov	0.000854549740688355
479	Haptophyta_X	LTCC2Nov	0.0043022159358793
480	Picozoa_X	LTCC2Nov	0.00465582272512966
481	Ciliophora	LTCC2Nov	0.00335926449787836
482	Radiolaria	LTCC2Nov	0.00170909948137671
483	Cryptophyta_X:nucl	LTCC2Nov	0.00884016973125884
484	others	LTCC2Nov	0.00044200848656295
485	Dinoflagellata	LTCC3Aug	0.780940594059406
486	Chlorophyta_X	LTCC3Aug	0.00807402168788307
487	Cryptophyta_X	LTCC3Aug	0.0151756247053277
488	Gyrista	LTCC3Aug	0.177540075436115
489	Rhodophyta_X	LTCC3Aug	0.00362446958981612
490	Haptophyta_X	LTCC3Aug	0.00315299387081565
491	Picozoa_X	LTCC3Aug	0.00757307873644507
492	Ciliophora	LTCC3Aug	0.00114922206506365
493	Radiolaria	LTCC3Aug	2.94672324375295e-05
494	Cryptophyta_X:nucl	LTCC3Aug	0.000707213578500707
495	others	LTCC3Aug	0.00203323903818953
496	Dinoflagellata	LTCC3Feb	0.946369636963696
497	Chlorophyta_X	LTCC3Feb	0.00816242338519566
498	Cryptophyta_X	LTCC3Feb	0.00394860914662895
499	Gyrista	LTCC3Feb	0.0218646864686469
500	Rhodophyta_X	LTCC3Feb	0.00327086280056577
501	Haptophyta_X	LTCC3Feb	0.0053041018387553
502	Picozoa_X	LTCC3Feb	0.00801508722300802
503	Ciliophora	LTCC3Feb	0.00165016501650165
504	Radiolaria	LTCC3Feb	0.000884016973125884
505	Cryptophyta_X:nucl	LTCC3Feb	0.000176803394625177
